Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 74285, 60438, 
1, Arctosta, 0, 0, 71464, 104234, 
1, CaloDecu, 0, 0, 0, 80347, 
1, Ceanothu, 0, 0, 0, 27835, 
1, ChryChry, 0, 0, 2314, 19020, 
1, Frangula, 0, 0, 637, 20762, 
1, Garrya, 0, 0, 37, 60586, 
1, GaulShal, 0, 0, 2465, 22522, 
1, MahoNerv, 0, 0, 2491, 10363, 
1, NothDens, 0, 0, 7899, 165215, 
1, PinuJeff, 0, 0, 0, 66195, 
1, PinuLamb, 0, 0, 0, 28712, 
1, PinuMont, 0, 0, 0, 7580, 
1, PseuMenz, 0, 0, 0, 46622, 
1, Quercus, 0, 0, 17302, 84646, 
1, Rhododen, 0, 0, 1117, 32177, 
1, Rubus, 0, 0, 438, 12292, 
1, Vacciniu, 0, 0, 1051, 114013, 
1, WhipMode, 0, 0, 1888, 61384, 
2, ArbuMenz, 0, 0, 42781, 35696, 
2, Arctosta, 0, 0, 32451, 104201, 
2, CaloDecu, 0, 0, 0, 42281, 
2, Ceanothu, 0, 0, 0, 23869, 
2, ChryChry, 0, 0, 2369, 5437, 
2, Frangula, 0, 0, 680, 8019, 
2, Garrya, 0, 0, 150, 49208, 
2, GaulShal, 0, 0, 1110, 16176, 
2, MahoNerv, 0, 0, 168, 8468, 
2, NothDens, 0, 0, 9340, 129284, 
2, PinuJeff, 0, 0, 0, 51236, 
2, PinuLamb, 0, 0, 0, 11587, 
2, PinuMont, 0, 0, 0, 9952, 
2, PseuMenz, 0, 0, 0, 15312, 
2, Quercus, 0, 0, 10380, 63800, 
2, Rhododen, 0, 0, 525, 32489, 
2, Rubus, 0, 0, 141, 7055, 
2, Vacciniu, 0, 0, 1393, 88500, 
2, WhipMode, 0, 0, 987, 50374, 
3, ArbuMenz, 0, 0, 27162, 89817, 
3, Arctosta, 0, 0, 21835, 161453, 
3, CaloDecu, 0, 0, 0, 159795, 
3, Ceanothu, 0, 0, 0, 29894, 
3, ChryChry, 0, 0, 1543, 21062, 
3, Frangula, 0, 0, 556, 13650, 
3, Garrya, 0, 0, 80, 65302, 
3, GaulShal, 0, 0, 872, 29928, 
3, MahoNerv, 0, 0, 41, 12524, 
3, NothDens, 0, 0, 5724, 181132, 
3, PinuJeff, 0, 0, 0, 82041, 
3, PinuLamb, 0, 0, 0, 39930, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 53958, 
3, Quercus, 0, 0, 7030, 87833, 
3, Rhododen, 0, 0, 314, 14896, 
3, Rubus, 0, 0, 76, 9635, 
3, Vacciniu, 0, 0, 835, 121963, 
3, WhipMode, 0, 0, 358, 71748, 
4, ArbuMenz, 0, 0, 22480, 100053, 
4, Arctosta, 0, 0, 13857, 168433, 
4, CaloDecu, 0, 0, 0, 156655, 
4, Ceanothu, 0, 0, 0, 27798, 
4, ChryChry, 0, 0, 1374, 18243, 
4, Frangula, 0, 0, 353, 14567, 
4, Garrya, 0, 0, 75, 65481, 
