Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -607.6, 3177.2, 16510.6, 594.7, 172.1, 12.9, 283.2, 0.76, 260.5, 3.3, 106.1, 73.6, 7650.8, 1336.8, 1434.2, 609.2, 12.1, 14.1, 3.3, 3.3, 117.8, 101.6, 1777.5, 1180.3, 2.3, 1.4, 19.1, 7.3, 3.9, 3, 0.1, 1, 0, 0.1, 3, 9.1, 70.2, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0, 0, 0.05, 0.04, 0.08, 25.3, 0.7, 4.5, 0.1, 223.5, 0.03, 0, 
1, eco2, 2, 903912, -746.1, 937.6, 17555.5, 673, 194.9, 16.1, 328.3, 0.53, 99.8, 1.6, 118.5, 82.3, 8122.4, 1459.9, 1098.9, 627.4, 12.9, 17.8, 4, 4.1, 100.6, 32.2, 488.4, 316.4, 2.6, 1.7, 19.8, 7.5, 3.1, 3.1, 0.1, 1.3, 0, 0.2, 1.3, 2.5, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0, 0, 0.05, 0.04, 0.11, 11.1, 0.2, 4.2, 0.2, 62.1, 0.02, 0, 
1, eco3, 3, 540517, -714, 1455.9, 15519.3, 647.5, 187.8, 15.5, 285.7, 0.48, 134, 2.1, 114, 79.4, 7164.8, 1304.7, 792.1, 518.9, 16, 21.6, 3.9, 4.1, 102.7, 46.2, 785.2, 521.7, 2.5, 1.6, 17.5, 6.5, 2.4, 2.6, 0.1, 1.7, 0, 0.2, 1.9, 4, 31, 61.6, 0.2, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.12, 0.17, 4.1, 0.1, 4.5, 0.2, 100.9, 0.02, 0, 
2, eco1, 1, 457557, -302.4, 3303.5, 13786, 429.6, 122.2, 28, 227.3, 0.76, 259.4, 4.3, 146.3, 101.5, 6328.1, 1112.5, 2325.4, 662.2, 10.3, 19.5, 10, 10.4, 223.1, 155.3, 1745, 1180, 3.1, 1.9, 15.9, 6, 6.1, 3.3, 0.1, 0.9, 0.1, 0.4, 2.9, 12.2, 66.5, 139.2, 0, 0.1, 0, 0, 0.4, 0.7, 0.2, 0.1, 0.05, 0.17, 0.11, 44.7, 0.6, 1.7, 0.3, 223.1, 0.01, 0, 
2, eco2, 2, 903912, -485.3, 1080.1, 16007, 519.5, 148.6, 34.5, 290, 0.52, 101.8, 2, 178.1, 123.8, 7340.2, 1324.3, 1752.9, 678.7, 12.1, 23.2, 10.8, 11.5, 189.5, 59.8, 514.5, 316.3, 3.8, 2.5, 17.9, 6.8, 4.7, 3.4, 0.1, 1.1, 0.1, 0.4, 1.8, 3.6, 17.8, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0, 0, 0.05, 0.15, 0.11, 30.1, 0.3, 0.9, 0.4, 62.7, 0.01, 0, 
2, eco3, 3, 540517, -522, 1528, 15192.5, 513.9, 146.9, 34.9, 267.8, 0.4, 136.6, 2.6, 180.3, 125.5, 6951.8, 1268.6, 1173.9, 558.7, 12.3, 26.1, 10.4, 11.2, 157, 74.4, 775, 521.6, 3.9, 2.5, 17, 6.3, 3.3, 2.8, 0.1, 1.4, 0.1, 0.4, 2.3, 5.2, 29.3, 61.5, 0, 0.2, 0, 0.1, 0.3, 0.4, 0.3, 0, 0.05, 0.33, 0.13, 12.7, 0.1, 1.4, 0.4, 100.8, 0.01, 0, 
3, eco1, 1, 457557, -167.9, 3481.7, 11192.9, 382.4, 108.8, 32.9, 186.6, 0.75, 257.7, 4.8, 160.7, 111.8, 5097.1, 901.3, 2997.6, 695, 14, 25, 15.6, 16.8, 346.8, 212.6, 1742.5, 1179.7, 3.4, 2.1, 12.8, 4.8, 7.7, 3.5, 0.1, 0.9, 0.1, 0.6, 3.1, 15.6, 63.2, 139.2, 0, 0, 0, 0, 0.4, 0.9, -0.3, 0.1, 0.05, 0.25, 0.1, 54.5, 0.6, 1.6, 0.3, 223.4, 0.01, 0, 
3, eco2, 2, 903912, -388.8, 1260.5, 14472.7, 485.9, 138.9, 42.3, 263.7, 0.48, 103.2, 2.3, 213.5, 148.6, 6583.2, 1190.8, 2292.7, 714.6, 17.6, 29.8, 17.2, 18.5, 287.7, 92.5, 564, 316.3, 4.5, 3, 16.1, 6, 6, 3.5, 0.1, 1.1, 0.1, 0.7, 2.3, 4.8, 17.1, 37.3, 0, 0, 0, 0.1, 0.3, 0.3, -0.2, 0, 0.05, 0.24, 0.11, 40.7, 0.3, 0.8, 0.4, 64, 0.01, 0, 
3, eco3, 3, 540517, -525.8, 1615.1, 15273.8, 530.1, 151.7, 47, 271.2, 0.35, 139.7, 2.6, 238, 165.9, 6932.1, 1267.9, 1420.8, 586.5, 19.2, 34, 16.7, 18.3, 210.7, 103.2, 779.7, 521.5, 5.1, 3.3, 16.9, 6.2, 3.9, 2.9, 0.1, 1.4, 0.1, 0.7, 2.7, 6.4, 28, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.44, 0.11, 6, 0.1, 1.3, 0.5, 101.2, 0.01, 0, 
4, eco1, 1, 457557, -82.7, 3650.6, 10018.5, 314.1, 89.1, 34.8, 160.7, 0.77, 257.4, 4.5, 169.7, 118.1, 4536.7, 805.3, 3202.5, 701.1, 17.3, 30.1, 18.7, 20.6, 452.7, 262.5, 1755.9, 1179.5, 3.5, 2.2, 11.5, 4.3, 8.2, 3.5, 0.1, 1, 0.1, 0.7, 3.4, 18.6, 60.4, 139.1, 0, -0.1, 0, 0.1, 0.4, 1, -0.6, 0.1, 0.05, 0.09, 0.05, 30.5, 0.3, 1.4, 0.3, 224.2, 0.01, 0, 
4, eco2, 2, 903912, -332.9, 1432.7, 13937.4, 444.6, 126.7, 48.6, 246.5, 0.44, 105.4, 2.3, 244.1, 170, 6301.5, 1142.8, 2509.8, 730.2, 23.3, 37.4, 22, 23.9, 373.6, 123.8, 619.1, 316.3, 5.2, 3.4, 15.4, 5.8, 6.5, 3.6, 0.1, 1.2, 0.1, 0.9, 2.8, 5.9, 16.6, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.3, 0, 0.05, 0.14, 0.06, 19, 0.1, 0.8, 0.5, 65.5, 0.01, 0, 
4, eco3, 3, 540517, -470.2, 1711.4, 15335.2, 493.3, 140.7, 55.3, 263.6, 0.31, 142.5, 2.5, 278.5, 194.1, 6921.9, 1267.4, 1628.6, 610, 26.6, 43.4, 23.3, 25.7, 263.1, 131.3, 795.6, 521.4, 6, 3.9, 16.9, 6.2, 4.4, 3, 0.1, 1.5, 0.1, 1, 3.2, 7.4, 27, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.1, 0, 0.05, 0.29, 0.06, 7.6, 0.1, 1.2, 0.6, 102, 0, 0, 
5, eco1, 1, 457557, -25.1, 3803.5, 8783.2, 259.9, 73.8, 34.5, 137.3, 0.78, 256.5, 4.2, 165.2, 115.1, 3954.4, 705.1, 3400.8, 705.1, 20.1, 34.7, 22.1, 24.4, 539.8, 305.8, 1778.5, 1179.4, 3.4, 2.1, 10, 3.7, 8.7, 3.5, 0.1, 1, 0.1, 0.9, 3.6, 21.2, 58.2, 139.1, 0, -0.1, 0, 0.1, 0.4, 1, -0.7, 0.1, 0.05, 0.69, 0.17, 35, 0.3, 1.2, 0.3, 225, 0.01, 0, 
5, eco2, 2, 903912, -264, 1609.7, 13054.2, 408.8, 116.4, 52.6, 228.4, 0.38, 106.6, 2.5, 255.6, 178.2, 5874.4, 1068, 2757.1, 743.9, 28.2, 44.6, 27.2, 29.8, 454.1, 156.4, 682.9, 316.3, 5.4, 3.5, 14.4, 5.4, 7.1, 3.7, 0.1, 1.4, 0.1, 1.1, 3.3, 7.1, 16.2, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.4, 0, 0.05, 0.65, 0.13, 33.6, 0.2, 0.8, 0.5, 67.1, 0.01, 0, 
5, eco3, 3, 540517, -398.2, 1822.7, 14965.9, 455.6, 129.6, 61.8, 252.7, 0.27, 144.3, 2.6, 298.2, 208, 6730.3, 1234.3, 1886, 632.7, 33.2, 52.8, 29.9, 33.3, 318.2, 160.9, 822.3, 521.3, 6.3, 4.1, 16.5, 6, 5, 3.1, 0.2, 1.7, 0.2, 1.2, 3.7, 8.4, 26.1, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.1, 0, 0.04, 0.95, 0.14, 23.2, 0.2, 1.2, 0.6, 103.1, 0, 0, 
