Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 397.510469733826, 264.077199124918, 811.254554077415, 90.1332664564196, 45.2406607264232, 0.95140496156763, 7.51095273375776, 10.7088756154971, 0.226220995416964, 384.766365720555, 509.889913169288, 443.499021979775, 39.6433253124747, 3249.09145308672, 40.4723455219787, 1.63986781974705, 0.717060388104651, 36.6458627012591, 2.61952062803104, 
10, eco2, 903912, 771.1785184841, 387.268475249803, 1009.42467850853, 107.798000247812, 86.766787032366, 6.45943963571675, 18.9780089212224, 22.5151297913956, 6.03396237686855, 830.583618759348, 614.118078972289, 695.626825398933, 403.976260963457, 9190.59910699272, 212.726287514714, 35.182401605466, 6.20518811565728, 197.363792050554, 6.79252294471143, 
10, eco3, 540517, 715.899511023705, 438.683715775822, 1244.9911159131, 188.677381099947, 112.937729988141, 6.52829975745444, 30.0963373954936, 26.1404562668704, 2.41281402805092, 824.389116346017, 930.343552561714, 707.672025116694, 518.609766205318, 11076.3209501274, 241.285646889922, 27.3605437016782, 8.26252458294559, 105.568352151736, 11.1036267129433, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 220.706322928072, 289.01577071272, 720.942409361019, 35.4096822909495, 18.333003319805, 0.703070874229877, 5.27865162154661, 0.315291865275802, 0.199295388334131, 182.341972694112, 504.190981670043, 226.423009592248, 25.8847356722769, 2085.32564904482, 39.0804140249193, 0.853386572601883, 0.441811621284343, 15.1896834711304, 0.954965173737917, 
