Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -472.1, 3193.8, 14011.1, 500.3, 144.8, 9.2, 237.6, 1.06, 257.2, 3.1, 90.8, 62.8, 6488.4, 1136.6, 1885.7, 632.8, 10, 11, 2.5, 2.4, 125.3, 102.7, 1785.5, 1180.3, 2, 1.2, 16.2, 6.2, 5, 3.2, 0.1, 0.8, 0, 0.1, 2.6, 9.4, 70.2, 139.3, 0.1, 0.1, 0, 0, 0.3, 0.4, -0.3, 0, 0.05, 0.03, 0.08, 52.7, 1.4, 3.8, 0.1, 223.5, 0.03, 0, 
1, eco2, 2, 903912, -805.2, 926.5, 17695.8, 709.4, 205.9, 16.6, 334, 0.48, 99.9, 1.5, 125.3, 87, 8185.6, 1474, 1004.4, 627.2, 14.3, 18, 4.1, 4.1, 92.3, 31.5, 486.3, 316.4, 2.7, 1.7, 20, 7.5, 2.8, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.03, 0.07, 12.3, 0.2, 4.3, 0.2, 61.9, 0.02, 0, 
1, eco3, 3, 540517, -800.7, 1456.2, 15579.5, 716.9, 208.1, 17.9, 296.8, 0.43, 134.3, 2.2, 125.5, 87.3, 7187.1, 1310.5, 768.6, 520.8, 15.9, 22.3, 4.5, 4.6, 103.4, 47.4, 783.7, 521.7, 2.7, 1.8, 17.6, 6.5, 2.4, 2.6, 0.1, 1.7, 0, 0.2, 2, 4, 30.9, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.2, 0, 0.05, 0.09, 0.11, 2.5, 0, 4.8, 0.2, 100.8, 0.01, 0, 
2, eco1, 1, 457557, -213.4, 3306.5, 11827.7, 330.6, 94, 25.6, 188.1, 0.89, 256.3, 3.5, 118.2, 82.2, 5438.9, 957.8, 2546, 673.6, 10.5, 17.9, 9.4, 9.6, 219.4, 147.7, 1759.3, 1180.1, 2.5, 1.5, 13.7, 5.2, 6.6, 3.4, 0.1, 0.8, 0, 0.3, 2.6, 12.2, 67.2, 139.2, 0, 0, 0, 0, 0.3, 0.6, -0.1, 0, 0.05, 0.06, 0.06, 31.3, 0.4, 1.4, 0.3, 223.5, 0.02, 0, 
2, eco2, 2, 903912, -469.6, 1033.8, 16099.5, 470.6, 135, 35.2, 279.3, 0.46, 101.5, 1.6, 173.7, 120.9, 7389.2, 1334.6, 1676.6, 683, 14.2, 25.3, 12.2, 12.6, 160.1, 53.7, 503.6, 316.4, 3.7, 2.4, 18.1, 6.8, 4.5, 3.4, 0.1, 1.3, 0.1, 0.5, 1.7, 3.2, 18.1, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.06, 0.05, 30.2, 0.3, 0.7, 0.4, 62.6, 0.01, 0, 
2, eco3, 3, 540517, -457.3, 1513.1, 15072.7, 437.8, 125.7, 35.3, 253.3, 0.36, 136.3, 2, 174.8, 121.9, 6903.6, 1261.8, 1173.3, 563.1, 14.9, 28.9, 11.9, 12.6, 145.9, 69.7, 776, 521.6, 3.8, 2.4, 16.9, 6.2, 3.3, 2.8, 0.1, 1.6, 0.1, 0.5, 2.3, 4.9, 29.6, 61.5, 0, 0.2, 0, 0.1, 0.2, 0.3, 0.3, 0, 0.05, 0.14, 0.07, 13.4, 0.1, 1.2, 0.4, 100.9, 0.01, 0, 
3, eco1, 1, 457557, -239.7, 3447.4, 11563.9, 407.6, 115, 34.2, 195.9, 0.75, 257.4, 4.5, 160.6, 111.7, 5268.6, 931.3, 2584.4, 678, 14.3, 24.8, 13.2, 14.2, 324.5, 201.3, 1741.8, 1179.8, 3.3, 2.1, 13.3, 5, 6.7, 3.4, 0.1, 0.9, 0.1, 0.5, 2.9, 15.5, 63.8, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, -0.3, 0.1, 0.05, 0.22, 0.1, 11.9, 0.1, 1.6, 0.3, 223.7, 0.01, 0, 
3, eco2, 2, 903912, -480.9, 1183.8, 15779.3, 529.6, 150.8, 46.7, 288.8, 0.41, 104.4, 2.2, 226.5, 157.8, 7181, 1299.5, 1916.8, 708.3, 19.4, 32.9, 17.6, 18.9, 243.6, 84.7, 539.2, 316.3, 4.8, 3.1, 17.6, 6.6, 5, 3.5, 0.1, 1.3, 0.1, 0.7, 2.2, 4.3, 17.3, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, 0, 0, 0.05, 0.21, 0.09, 18.3, 0.1, 0.9, 0.5, 63.7, 0.01, 0, 
3, eco3, 3, 540517, -517.1, 1612, 14842.1, 534.7, 152.2, 47.2, 268.5, 0.34, 138.9, 2.8, 229.4, 160.1, 6736.5, 1233.5, 1461.5, 592.9, 19.8, 35.5, 17.7, 19.4, 207.1, 101.7, 781.7, 521.5, 4.9, 3.2, 16.5, 6.1, 4, 2.9, 0.1, 1.5, 0.1, 0.7, 2.8, 6.1, 28.2, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.4, 0.1, 16.7, 0.1, 1.4, 0.5, 101.3, 0.01, 0, 
4, eco1, 1, 457557, -200, 3576.7, 11566.1, 384, 108.8, 40.9, 190.7, 0.7, 258.7, 4.7, 194.2, 135.3, 5238.1, 928.6, 2545.9, 674.8, 18.4, 31.9, 16.7, 18.5, 410.2, 251.4, 1735.5, 1179.6, 4, 2.5, 13.2, 4.9, 6.6, 3.4, 0.1, 1, 0.1, 0.7, 3.3, 18.3, 60.8, 139.2, 0, -0.1, 0, 0.1, 0.5, 1.1, -0.4, 0.1, 0.05, 0.31, 0.11, 6.7, 0.1, 1.7, 0.4, 224.1, 0.01, 0, 
4, eco2, 2, 903912, -464.7, 1333.1, 15971.2, 528.7, 150.8, 56.1, 290, 0.32, 107.9, 2.4, 275.7, 192.1, 7225.2, 1309.7, 2015.9, 721.5, 25.5, 41.4, 22.4, 24.5, 317.7, 116.6, 582.5, 316.3, 5.8, 3.8, 17.7, 6.6, 5.3, 3.6, 0.1, 1.4, 0.1, 0.9, 2.8, 5.4, 16.7, 37.3, 0, -0.1, 0, 0.1, 0.4, 0.3, -0.1, 0, 0.05, 0.31, 0.08, 6.1, 0, 0.9, 0.6, 65.1, 0.01, 0, 
4, eco3, 3, 540517, -498.4, 1715, 15259.9, 526.7, 150.5, 56.4, 269, 0.29, 142.2, 2.7, 280.6, 195.7, 6882.6, 1262, 1561, 609, 26.1, 43.8, 22.7, 25.3, 263.6, 132.6, 797.5, 521.4, 6, 3.9, 16.9, 6.2, 4.3, 3, 0.1, 1.5, 0.1, 0.9, 3.3, 7.2, 27, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.57, 0.1, 0.6, 0, 1.3, 0.6, 102, 0, 0, 
5, eco1, 1, 457557, -123.8, 3721, 9733, 345.5, 97.7, 38.8, 162.2, 0.76, 257.4, 4.8, 189.4, 132, 4376.1, 778.9, 2970.1, 690.7, 20.3, 35.8, 22.1, 24.6, 491.4, 300.3, 1749.9, 1179.4, 3.9, 2.4, 11.1, 4.1, 7.6, 3.5, 0.1, 1.1, 0.1, 0.9, 3.5, 21.1, 58.2, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.2, -0.6, 0.1, 0.05, 0.25, 0.09, 58.8, 0.5, 1.5, 0.3, 224.8, 0.01, 0, 
5, eco2, 2, 903912, -441.4, 1492, 15462.8, 528.1, 150.4, 61.8, 285.5, 0.29, 110.4, 2.5, 307.5, 214.4, 6953.5, 1264.5, 2286.7, 740.9, 30.7, 49.4, 28.2, 30.9, 389.3, 150, 636.4, 316.3, 6.5, 4.3, 17, 6.3, 5.9, 3.7, 0.2, 1.5, 0.1, 1.2, 3.4, 6.5, 16.2, 37.3, 0.1, -0.2, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.31, 0.06, 26.8, 0.2, 0.9, 0.6, 66.7, 0, 0, 
5, eco3, 3, 540517, -537.2, 1822.8, 15649, 565.3, 161.1, 66.2, 283.2, 0.23, 145.7, 2.8, 328.3, 229.1, 7017.1, 1288.6, 1690, 626.3, 33.1, 53.7, 28.5, 32.1, 317, 163.3, 821.2, 521.3, 7, 4.6, 17.2, 6.3, 4.6, 3.1, 0.2, 1.7, 0.1, 1.2, 3.8, 8.3, 26.1, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.1, 0, 0.05, 0.56, 0.08, 2.8, 0, 1.3, 0.7, 103, 0, 0, 
