Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 80872, 1, 1, 0.14, 0.08, 217.86, 20, 284, 
1, ArbuMenz, eco2, 195515, 1, 1, 0.37, 0.22, 227.74, 0, 333, 
1, ArbuMenz, eco3, 118217, 0.97, 1, 0.52, 0.31, 156.92, 19, 289, 
1, Arctosta, eco1, 87192, 0.99, 1, 0.35, 0.21, 218.65, 20, 284, 
1, Arctosta, eco2, 163225, 0.98, 1, 0.55, 0.33, 226.9, 0, 333, 
1, Arctosta, eco3, 120164, 1, 1, 0.64, 0.39, 154.46, 19, 289, 
1, CaloDecu, eco1, 154140, 0.92, 1, 0.03, 0.02, 218.64, 20, 284, 
1, CaloDecu, eco2, 397781, 0.84, 1, 0.15, 0.09, 228.42, 0, 333, 
1, CaloDecu, eco3, 251727, 0.98, 1, 0.38, 0.23, 158.91, 19, 289, 
1, Ceanothu, eco1, 80497, 0.99, 1, 0.35, 0.21, 217.89, 20, 284, 
1, Ceanothu, eco2, 195762, 0.97, 1, 0.55, 0.33, 227.73, 0, 333, 
1, Ceanothu, eco3, 117757, 1, 1, 0.64, 0.38, 156.85, 19, 289, 
1, ChryChry, eco1, 65084, 0.87, 1, 0.04, 0.02, 217.51, 20, 284, 
1, ChryChry, eco2, 212899, 0.8, 1, 0.15, 0.09, 228.21, 0, 333, 
1, ChryChry, eco3, 123949, 0.95, 1, 0.37, 0.22, 159.91, 19, 289, 
1, Frangula, eco1, 65398, 1, 1, 0.14, 0.08, 217.37, 20, 284, 
1, Frangula, eco2, 212839, 1, 1, 0.36, 0.22, 228.24, 0, 333, 
1, Frangula, eco3, 123764, 0.99, 1, 0.5, 0.3, 160.01, 19, 289, 
1, Garrya, eco1, 153918, 0.98, 1, 0.26, 0.16, 218.69, 20, 284, 
1, Garrya, eco2, 397241, 0.93, 1, 0.48, 0.29, 228.44, 0, 333, 
1, Garrya, eco3, 251757, 1, 1, 0.59, 0.35, 158.9, 19, 289, 
1, GaulShal, eco1, 153635, 1, 1, 0.13, 0.08, 218.61, 20, 284, 
1, GaulShal, eco2, 398418, 1, 1, 0.36, 0.22, 228.39, 0, 333, 
1, GaulShal, eco3, 251071, 0.97, 1, 0.51, 0.3, 158.92, 19, 289, 
1, MahoNerv, eco1, 154332, 1, 1, 0.26, 0.16, 218.65, 20, 284, 
1, MahoNerv, eco2, 398085, 1, 1, 0.48, 0.29, 228.4, 0, 333, 
1, MahoNerv, eco3, 251633, 0.99, 1, 0.59, 0.35, 158.92, 19, 289, 
1, NothDens, eco1, 154202, 0.85, 1, 0.26, 0.16, 218.71, 20, 284, 
1, NothDens, eco2, 398976, 0.72, 1, 0.48, 0.29, 228.38, 0, 333, 
1, NothDens, eco3, 251473, 0.96, 1, 0.59, 0.35, 158.92, 19, 289, 
1, PinuJeff, eco1, 80833, 0.91, 1, 0.27, 0.16, 217.99, 20, 284, 
1, PinuJeff, eco2, 195505, 0.94, 1, 0.49, 0.29, 227.74, 0, 333, 
1, PinuJeff, eco3, 117781, 0.87, 1, 0.59, 0.36, 156.82, 19, 289, 
1, PinuLamb, eco1, 65053, 0.99, 1, 0.04, 0.02, 217.41, 20, 284, 
1, PinuLamb, eco2, 212804, 0.96, 1, 0.15, 0.09, 228.22, 0, 333, 
1, PinuLamb, eco3, 124057, 1, 1, 0.37, 0.22, 159.9, 19, 289, 
1, PinuMont, eco1, 80943, 0, 1, 0.14, 0, 218, 20, 284, 
1, PinuMont, eco2, 195707, 0, 1, 0.37, 0, 227.77, 0, 333, 
1, PinuMont, eco3, 117965, 0.17, 1, 0.52, 0.1, 156.84, 19, 289, 
1, PseuMenz, eco1, 65023, 1, 1, 0.04, 0.02, 217.32, 20, 284, 
1, PseuMenz, eco2, 212666, 1, 1, 0.15, 0.09, 228.24, 0, 333, 
1, PseuMenz, eco3, 123911, 0.98, 1, 0.37, 0.22, 159.95, 19, 289, 
1, Quercus, eco1, 80797, 0.99, 1, 0.35, 0.21, 217.84, 20, 284, 
1, Quercus, eco2, 195803, 1, 1, 0.55, 0.33, 227.73, 0, 333, 
1, Quercus, eco3, 117953, 0.96, 1, 0.64, 0.38, 156.87, 19, 289, 
1, Rhododen, eco1, 153732, 0.32, 1, 0.13, 0.07, 218.61, 20, 284, 
1, Rhododen, eco2, 397517, 0.09, 1, 0.36, 0.06, 228.4, 0, 333, 
1, Rhododen, eco3, 251565, 0.58, 1, 0.51, 0.29, 158.93, 19, 289, 
1, Rubus, eco1, 65062, 1, 1, 0.27, 0.16, 217.37, 20, 284, 
1, Rubus, eco2, 212763, 0.99, 1, 0.48, 0.29, 228.22, 0, 333, 
1, Rubus, eco3, 123588, 1, 1, 0.58, 0.35, 159.97, 19, 289, 
1, Vacciniu, eco1, 153871, 0.93, 1, 0.26, 0.16, 218.67, 20, 284, 
1, Vacciniu, eco2, 398136, 0.96, 1, 0.48, 0.29, 228.44, 0, 333, 
1, Vacciniu, eco3, 251185, 0.89, 1, 0.59, 0.35, 158.94, 19, 289, 
1, WhipMode, eco1, 153987, 1, 1, 0.26, 0.16, 218.67, 20, 284, 
1, WhipMode, eco2, 397836, 1, 1, 0.48, 0.29, 228.44, 0, 333, 
1, WhipMode, eco3, 252084, 0.97, 1, 0.59, 0.35, 158.92, 19, 289, 
2, ArbuMenz, eco1, 120165, 0.99, 1, 0.05, 0.03, 198.96, 67, 298, 
2, ArbuMenz, eco2, 152608, 1, 1, 0.29, 0.17, 189.35, 45, 307, 
2, ArbuMenz, eco3, 98545, 0.96, 1, 0.44, 0.26, 145.27, 72, 298, 
2, Arctosta, eco1, 170719, 1, 1, 0.34, 0.2, 199.21, 67, 298, 
2, Arctosta, eco2, 172202, 0.99, 1, 0.51, 0.3, 190.01, 45, 307, 
2, Arctosta, eco3, 110543, 1, 1, 0.59, 0.35, 145.15, 72, 298, 
2, CaloDecu, eco1, 134376, 0.95, 1, 0.01, 0.01, 199.18, 67, 298, 
2, CaloDecu, eco2, 357802, 0.91, 1, 0.07, 0.04, 189.19, 45, 307, 
