Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 41658, 61895, 
1, Arctosta, 0, 0, 25813, 101200, 
1, CaloDecu, 0, 0, 0, 84215, 
1, Ceanothu, 0, 0, 0, 28717, 
1, ChryChry, 0, 0, 1869, 19954, 
1, Frangula, 0, 0, 549, 22028, 
1, Garrya, 0, 0, 6, 65325, 
1, GaulShal, 0, 0, 1411, 23904, 
1, MahoNerv, 0, 0, 1783, 11209, 
1, NothDens, 0, 0, 7089, 176729, 
1, PinuJeff, 0, 0, 0, 69087, 
1, PinuLamb, 0, 0, 0, 29468, 
1, PinuMont, 0, 0, 0, 7566, 
1, PseuMenz, 0, 0, 0, 48835, 
1, Quercus, 0, 0, 5001, 87967, 
1, Rhododen, 0, 0, 436, 33857, 
1, Rubus, 0, 0, 246, 13154, 
1, Vacciniu, 0, 0, 850, 122315, 
1, WhipMode, 0, 0, 1523, 65575, 
2, ArbuMenz, 0, 0, 52562, 34103, 
2, Arctosta, 0, 0, 36196, 86910, 
2, CaloDecu, 0, 0, 0, 44387, 
2, Ceanothu, 0, 0, 0, 24001, 
2, ChryChry, 0, 0, 2613, 5605, 
2, Frangula, 0, 0, 673, 9067, 
2, Garrya, 0, 0, 148, 54875, 
2, GaulShal, 0, 0, 1044, 18197, 
2, MahoNerv, 0, 0, 22, 9707, 
2, NothDens, 0, 0, 8863, 140230, 
2, PinuJeff, 0, 0, 0, 50913, 
2, PinuLamb, 0, 0, 0, 12290, 
2, PinuMont, 0, 0, 0, 10132, 
2, PseuMenz, 0, 0, 0, 15855, 
2, Quercus, 0, 0, 8864, 62282, 
2, Rhododen, 0, 0, 258, 36405, 
2, Rubus, 0, 0, 21, 7780, 
2, Vacciniu, 0, 0, 1320, 98201, 
2, WhipMode, 0, 0, 264, 55857, 
3, ArbuMenz, 0, 0, 32084, 83389, 
3, Arctosta, 0, 0, 17518, 133957, 
3, CaloDecu, 0, 0, 0, 177238, 
3, Ceanothu, 0, 0, 0, 31124, 
3, ChryChry, 0, 0, 1663, 22088, 
3, Frangula, 0, 0, 370, 15401, 
3, Garrya, 0, 0, 14, 78416, 
3, GaulShal, 0, 0, 545, 33915, 
3, MahoNerv, 0, 0, 15, 14752, 
3, NothDens, 0, 0, 6224, 195450, 
3, PinuJeff, 0, 0, 0, 82306, 
3, PinuLamb, 0, 0, 0, 42581, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 56212, 
3, Quercus, 0, 0, 3241, 86076, 
3, Rhododen, 0, 0, 44, 16939, 
3, Rubus, 0, 0, 18, 10498, 
3, Vacciniu, 0, 0, 667, 141194, 
3, WhipMode, 0, 0, 222, 80140, 
4, ArbuMenz, 0, 0, 9402, 92918, 
4, Arctosta, 0, 0, 4781, 135789, 
4, CaloDecu, 0, 0, 0, 177014, 
4, Ceanothu, 0, 0, 0, 29517, 
4, ChryChry, 0, 0, 617, 19789, 
4, Frangula, 0, 0, 122, 16678, 
4, Garrya, 0, 0, 12, 79626, 
4, GaulShal, 0, 0, 275, 38237, 
4, MahoNerv, 0, 0, 16, 15774, 
4, NothDens, 0, 0, 2421, 58698, 
4, PinuJeff, 0, 0, 0, 85007, 
4, PinuLamb, 0, 0, 0, 47606, 
4, PinuMont, 0, 0, 0, 0, 
4, PseuMenz, 0, 0, 0, 63485, 
4, Quercus, 0, 0, 940, 86953, 
4, Rhododen, 0, 0, 63, 0, 
4, Rubus, 0, 0, 22, 11466, 
4, Vacciniu, 0, 0, 290, 154976, 
4, WhipMode, 0, 0, 253, 87703, 
5, ArbuMenz, 0, 0, 17159, 68428, 
5, Arctosta, 0, 0, 12638, 100664, 
5, CaloDecu, 45010, 0, 0, 160816, 
5, Ceanothu, 0, 0, 0, 24155, 
5, ChryChry, 0, 0, 1363, 19489, 
5, Frangula, 0, 0, 368, 15169, 
5, Garrya, 0, 0, 266, 77560, 
5, GaulShal, 0, 0, 353, 32977, 
