Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -623.3, 3164, 16836.8, 594.2, 171.8, 11, 286.5, 0.7, 260.6, 3, 107.8, 74.6, 7802.4, 1364.8, 1306.8, 605.6, 12.2, 13.4, 2.9, 2.8, 107.2, 99.1, 1777.3, 1180.3, 2.3, 1.4, 19.5, 7.5, 3.6, 3, 0.1, 1, 0, 0.1, 2.9, 8.9, 70.3, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0, 0, 0.05, 0.03, 0.06, 26.4, 0.7, 4.4, 0.1, 223.3, 0.03, 0, 
1, eco2, 2, 903912, -839.8, 918.3, 18413.4, 731.1, 212.2, 17.1, 347.4, 0.38, 100.8, 1.5, 129.1, 89.6, 8519.6, 1533.4, 886.4, 620.3, 14.8, 18.5, 4.2, 4.2, 87.6, 30.8, 483.5, 316.4, 2.8, 1.8, 20.8, 7.9, 2.6, 3.1, 0.1, 1.4, 0, 0.2, 1.3, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.03, 0.06, 7, 0.1, 4.4, 0.2, 61.9, 0.02, 0, 
1, eco3, 3, 540517, -814.4, 1452.6, 15832.2, 725.2, 210.5, 18.1, 301.7, 0.4, 134.6, 2.2, 126.9, 88.3, 7304.6, 1331.2, 722.7, 518.5, 16.1, 22.5, 4.5, 4.6, 101.2, 47.2, 782.5, 521.7, 2.8, 1.8, 17.8, 6.6, 2.3, 2.6, 0.1, 1.8, 0, 0.2, 2, 4, 30.9, 61.6, 0.3, 0.4, 0, 0, 0.2, 0.2, 0.2, 0, 0.05, 0.09, 0.11, 1, 0, 4.8, 0.2, 100.8, 0.01, 0, 
2, eco1, 1, 457557, -268.9, 3268.7, 13269.5, 366.7, 104.6, 27.8, 211.2, 0.7, 258.3, 3.5, 130.9, 91.1, 6102.9, 1074.2, 2423.5, 672.5, 11.8, 20.3, 11.3, 11.5, 194.7, 144, 1749.9, 1180.1, 2.8, 1.7, 15.3, 5.8, 6.3, 3.4, 0.1, 1, 0.1, 0.4, 2.8, 11.5, 67.3, 139.2, 0, 0, 0, 0, 0.3, 0.6, 0.2, 0, 0.05, 0.05, 0.05, 55.6, 0.7, 1.5, 0.3, 223.1, 0.01, 0, 
2, eco2, 2, 903912, -516, 1012.6, 17139.7, 496.8, 142.5, 37.1, 297.5, 0.36, 102.9, 1.6, 183.3, 127.6, 7869, 1420.5, 1513.8, 676.7, 14.9, 26.5, 12.4, 12.8, 147.9, 52.1, 496.2, 316.3, 3.9, 2.5, 19.2, 7.2, 4.1, 3.4, 0.1, 1.3, 0.1, 0.5, 1.7, 3.2, 18, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.1, 0, 0.05, 0.06, 0.04, 24.5, 0.2, 0.8, 0.4, 62.5, 0.01, 0, 
2, eco3, 3, 540517, -498.9, 1494.7, 16018.4, 459.4, 131.9, 37, 270.3, 0.31, 137.5, 2, 183.5, 128, 7339.9, 1340.2, 963, 554.9, 15.5, 29.7, 11.8, 12.5, 135, 68.3, 769.7, 521.6, 3.9, 2.6, 17.9, 6.6, 2.8, 2.8, 0.1, 1.6, 0.1, 0.5, 2.3, 4.9, 29.6, 61.5, 0, 0.2, 0, 0.1, 0.2, 0.3, 0.3, 0, 0.05, 0.14, 0.06, 1.7, 0, 1.2, 0.4, 100.8, 0.01, 0, 
3, eco1, 1, 457557, -185.4, 3448.8, 11002.4, 391.7, 111, 32.2, 186, 0.73, 257.1, 4.7, 153.5, 106.9, 5010.3, 886.8, 2963.2, 700.4, 14.2, 25.1, 15.6, 16.7, 323, 202.2, 1743.8, 1179.8, 3.2, 2, 12.7, 4.7, 7.6, 3.5, 0.1, 0.9, 0.1, 0.6, 3, 15, 63.9, 139.2, 0, 0, 0, 0, 0.4, 0.9, -0.2, 0.1, 0.05, 0.22, 0.1, 50.4, 0.5, 1.6, 0.3, 223.4, 0.01, 0, 
3, eco2, 2, 903912, -536.8, 1152.3, 16888.2, 563.2, 160.5, 49.5, 311.3, 0.34, 106.3, 2.2, 241.7, 168.4, 7687.5, 1391.7, 1787.1, 706.5, 20.5, 34.6, 18.2, 19.5, 226.2, 82.5, 527.4, 316.3, 5.1, 3.4, 18.8, 7.1, 4.7, 3.5, 0.1, 1.3, 0.1, 0.7, 2.3, 4.2, 17.3, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, 0, 0, 0.05, 0.2, 0.07, 14.4, 0.1, 0.9, 0.5, 63.7, 0.01, 0, 
3, eco3, 3, 540517, -608.2, 1563.9, 16506.9, 582.1, 165.8, 51.3, 301.1, 0.27, 141.3, 2.7, 250.2, 174.5, 7498.7, 1371.2, 1145.5, 583.5, 21.3, 37.7, 18, 19.7, 179.7, 98.2, 764.5, 521.5, 5.3, 3.5, 18.3, 6.8, 3.3, 2.9, 0.1, 1.5, 0.1, 0.7, 2.8, 6, 28.2, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.4, 0, 0.05, 0.38, 0.08, 0.6, 0, 1.4, 0.5, 101.2, 0, 0, 
4, eco1, 1, 457557, -125.6, 3617, 10669.8, 357.1, 101.6, 37.7, 175.5, 0.71, 257.8, 4.9, 179.9, 125.4, 4830.8, 857.4, 2924.9, 694.3, 17.5, 30.8, 17.4, 19.4, 431.9, 256.3, 1749.1, 1179.6, 3.7, 2.3, 12.2, 4.5, 7.5, 3.5, 0.1, 1, 0.1, 0.7, 3.4, 18.2, 60.8, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.1, -0.5, 0.1, 0.05, 0.32, 0.11, 13.9, 0.1, 1.6, 0.4, 224, 0.01, 0, 
4, eco2, 2, 903912, -514.2, 1297.8, 17059.5, 561.2, 160.4, 59.3, 312.3, 0.28, 110, 2.4, 294.1, 205, 7719, 1400.5, 1932.5, 724.7, 27, 43.6, 23.6, 25.6, 298.9, 114.4, 568.2, 316.3, 6.2, 4.1, 18.9, 7.1, 5.1, 3.6, 0.1, 1.5, 0.1, 1, 2.9, 5.3, 16.6, 37.3, 0, -0.1, 0, 0.2, 0.4, 0.3, -0.1, 0, 0.05, 0.31, 0.07, 6.6, 0.1, 0.9, 0.6, 65.1, 0.01, 0, 
4, eco3, 3, 540517, -575.2, 1650.1, 16895.4, 569.9, 163.1, 60.9, 300.1, 0.24, 144.8, 2.7, 304.7, 212.6, 7627.6, 1397, 1327.8, 607.9, 28.2, 46.9, 24.1, 26.8, 227.4, 128.5, 772.7, 521.4, 6.5, 4.2, 18.7, 6.9, 3.7, 3, 0.1, 1.6, 0.1, 1, 3.3, 7, 27, 61.5, 0, -0.1, 0, 0.2, 0.4, 0.4, 0.3, 0, 0.05, 0.55, 0.09, 2.8, 0, 1.3, 0.6, 101.9, 0, 0, 
5, eco1, 1, 457557, -123.8, 3769.5, 9911.7, 352.9, 100.2, 39.8, 166, 0.73, 258, 4.8, 195.6, 136.3, 4455, 794.3, 3019.6, 693.4, 20.3, 35.9, 20.5, 23, 519.3, 304.5, 1766.3, 1179.4, 4, 2.5, 11.3, 4.2, 7.7, 3.5, 0.1, 1.1, 0.1, 0.8, 3.7, 20.9, 58.2, 139.1, 0, -0.1, 0, 0.1, 0.5, 1.2, -0.7, 0.1, 0.05, 0.25, 0.09, 24.5, 0.2, 1.4, 0.4, 224.8, 0.01, 0, 
5, eco2, 2, 903912, -504.3, 1450.2, 16913.6, 568.4, 162.2, 66.5, 313.6, 0.26, 113.3, 2.5, 333.4, 232.5, 7610.4, 1383.4, 2144.7, 744.8, 33, 52.6, 29.5, 32.3, 367.7, 147.7, 618.5, 316.3, 7, 4.6, 18.6, 7, 5.6, 3.7, 0.2, 1.6, 0.1, 1.2, 3.5, 6.4, 16.2, 37.3, 0.1, -0.2, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.3, 0.06, 19.5, 0.1, 0.9, 0.6, 66.7, 0, 0, 
5, eco3, 3, 540517, -594.5, 1753.9, 17019.5, 601.8, 171.8, 70.4, 309.5, 0.21, 148.3, 2.8, 351.2, 245.1, 7638.5, 1402, 1583.3, 634.5, 35.4, 57.1, 30.9, 34.5, 279.5, 159.8, 793.3, 521.3, 7.4, 4.9, 18.7, 6.9, 4.3, 3.1, 0.2, 1.8, 0.2, 1.3, 3.8, 8, 26, 61.5, 0.1, -0.1, 0, 0.2, 0.5, 0.5, 0.2, 0, 0.05, 0.55, 0.07, 13.6, 0.1, 1.4, 0.7, 102.9, 0, 0, 
