Time,EcoName,NumActiveSites,AboveGroundBiomass_ArbuMenz,AboveGroundBiomass_Arctosta,AboveGroundBiomass_CaloDecu,AboveGroundBiomass_Ceanothu,AboveGroundBiomass_ChryChry,AboveGroundBiomass_Frangula,AboveGroundBiomass_Garrya,AboveGroundBiomass_GaulShal,AboveGroundBiomass_MahoNerv,AboveGroundBiomass_NothDens,AboveGroundBiomass_PinuJeff,AboveGroundBiomass_PinuLamb,AboveGroundBiomass_PinuMont,AboveGroundBiomass_PseuMenz,AboveGroundBiomass_Quercus,AboveGroundBiomass_Rhododen,AboveGroundBiomass_Rubus,AboveGroundBiomass_Vacciniu,AboveGroundBiomass_WhipMode,
0, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
0, eco1, 457557, 1782.88291950511, 717.054371367939, 1247.75054255535, 295.535240418134, 179.414853231401, 3.46960706534924, 21.0788120387187, 258.461389509941, 137.524323745457, 2186.09674423077, 774.95108587564, 1290.29086430762, 52.754572654336, 10350.2206195075, 106.069138926953, 66.3589694835835, 9.60972949818274, 254.620755446862, 22.9876605537671, 
0, eco2, 903912, 1181.23358247263, 612.230386365044, 735.303871394561, 171.805620458629, 137.517926523821, 10.4246054925701, 30.7467131756189, 228.833969457204, 150.747345980582, 1665.17928183274, 397.949579162573, 1002.8076980945, 464.644348122384, 11309.4948479498, 359.849847109011, 102.641653169778, 26.1445129614387, 438.234731920806, 30.7036171662728, 
0, eco3, 540517, 739.452540808152, 658.094354109121, 538.499494002964, 257.757267579003, 126.686416893456, 9.26023233311811, 40.6674221162332, 173.829109907736, 125.72916670521, 1021.14002334802, 506.523959468435, 739.306530599408, 447.68869989288, 9716.63291441342, 324.816438705906, 59.0107286172313, 19.2234508812859, 192.392883110059, 19.9173124989593, 
10, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
10, eco1, 457557, 462.337291310154, 267.336379948291, 1002.05807145339, 114.191670108861, 44.1599232445357, 1.18098728682984, 10.4713401827532, 12.150669752621, 0.315171661672753, 467.260841818615, 661.385971583868, 470.641915652039, 50.8181363196279, 3940.30864351327, 44.0252886525613, 1.94072432505677, 1.00569765078449, 43.0162711968126, 3.70078263473185, 
10, eco2, 903912, 833.671515590013, 342.131850224358, 1067.98646107143, 111.025957172822, 91.3728117338856, 6.88398538795812, 20.1004057917142, 24.1945067661454, 7.138996937755, 925.418923523529, 640.357369965218, 725.210324677623, 440.09091150466, 10102.2035629575, 212.336793847189, 38.5082474842684, 6.95274982520422, 211.527341157104, 7.26945764631955, 
10, eco3, 540517, 748.703265577216, 422.536595518735, 1301.05959849551, 189.294040705473, 119.721531422693, 6.99710462390637, 31.3010099589837, 27.1448668589517, 2.4264972239541, 890.126014537933, 947.968890895198, 740.42884867636, 539.227957677557, 11725.4874666292, 246.823073094833, 30.1557638335149, 8.33881080521057, 117.195921682389, 11.305433501629, 
20, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
20, eco1, 457557, 305.057807005466, 305.802728403237, 999.386642538525, 41.5678002959194, 25.2949315604395, 0.972853655391569, 7.40351912439325, 0.463083287983792, 0.26956860019626, 273.587113736649, 686.663912911397, 286.862128652824, 34.1728243694228, 2926.35109724034, 45.0215426711863, 1.09159514552285, 0.594937898447625, 20.8162982972613, 1.4154455073357, 
20, eco2, 903912, 675.057190301711, 344.25972439795, 1178.43078197878, 56.4436239368434, 77.8196804556196, 5.19736102629459, 17.9038357716238, 3.03019984246254, 2.61023860729806, 635.024063183142, 806.725527484976, 553.089643682128, 263.889835514962, 8389.65604063227, 148.983063616812, 19.7664949685368, 2.27350892564763, 108.40465111648, 4.31143739656073, 
20, eco3, 540517, 895.763433897546, 378.052192622989, 2014.04295332062, 82.9950528845531, 149.334683275457, 7.19360353143379, 37.3531600301193, 6.47317660684123, 3.97404706974989, 967.437122236673, 1429.16555075974, 800.179800080293, 472.198189881169, 13781.1012993116, 208.781942103579, 22.689408473739, 4.15739190441744, 94.336294695634, 8.94680278326121, 
30, nodata, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
30, eco1, 457557, 256.971011261985, 390.249083720717, 985.32293899995, 45.036788859093, 21.575196095787, 1.17938748614927, 6.74587647003543, 0.477468380988598, 0.491759496631021, 210.433928450444, 717.772024031979, 211.609469421296, 24.4744501777921, 2556.03531144754, 65.8801766774413, 0.693489554306895, 1.56985687029157, 13.311239911093, 1.78864272647998, 
30, eco2, 903912, 698.730797909531, 448.222875678163, 1324.5148056448, 50.3140338882546, 87.4366774641779, 5.36715520979918, 20.5740094168459, 4.44913111010806, 3.5019946631973, 571.53710095673, 972.692765446194, 499.786776810132, 191.405080361805, 8356.52485640195, 157.857404260592, 12.7374135977839, 3.34579472338015, 75.8742023559816, 6.57393197567905, 
30, eco3, 540517, 1031.74729749481, 319.198952114365, 2457.40757274979, 53.5791436717069, 176.394599984829, 6.75971153543737, 43.7946873086323, 10.0224877293406, 7.23124712081211, 1047.23018332448, 1741.44254852299, 761.854139647782, 368.307390886873, 14946.9870309352, 171.446740805562, 16.0731947376308, 3.61408799353212, 76.0673059311733, 13.9489377762402, 
