Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 74753, 1, 1, 0.14, 0.08, 217.35, 20, 284, 
1, ArbuMenz, eco2, 192272, 1, 1, 0.37, 0.22, 227.57, 0, 333, 
1, ArbuMenz, eco3, 117374, 0.97, 1, 0.52, 0.31, 156.93, 19, 289, 
1, Arctosta, eco1, 67757, 0.99, 1, 0.35, 0.21, 218.49, 20, 284, 
1, Arctosta, eco2, 154155, 0.98, 1, 0.55, 0.33, 226.22, 0, 333, 
1, Arctosta, eco3, 118097, 1, 1, 0.64, 0.39, 154.59, 19, 289, 
1, CaloDecu, eco1, 188471, 0.92, 1, 0.03, 0.02, 218.77, 20, 284, 
1, CaloDecu, eco2, 412905, 0.84, 1, 0.14, 0.09, 228.72, 0, 333, 
1, CaloDecu, eco3, 254684, 0.98, 1, 0.38, 0.23, 158.8, 19, 289, 
1, Ceanothu, eco1, 74834, 0.99, 1, 0.36, 0.21, 217.33, 20, 284, 
1, Ceanothu, eco2, 192469, 0.97, 1, 0.55, 0.33, 227.57, 0, 333, 
1, Ceanothu, eco3, 116994, 1, 1, 0.64, 0.38, 156.92, 19, 289, 
1, ChryChry, eco1, 78417, 0.87, 1, 0.04, 0.02, 217.08, 20, 284, 
1, ChryChry, eco2, 218895, 0.8, 1, 0.14, 0.09, 228.48, 0, 333, 
1, ChryChry, eco3, 124981, 0.95, 1, 0.38, 0.23, 159.8, 19, 289, 
1, Frangula, eco1, 78526, 1, 1, 0.14, 0.08, 217.02, 20, 284, 
1, Frangula, eco2, 219095, 1, 1, 0.36, 0.22, 228.5, 0, 333, 
1, Frangula, eco3, 124853, 0.99, 1, 0.5, 0.3, 159.83, 19, 289, 
1, Garrya, eco1, 188547, 0.98, 1, 0.26, 0.16, 218.75, 20, 284, 
1, Garrya, eco2, 412814, 0.93, 1, 0.48, 0.29, 228.77, 0, 333, 
1, Garrya, eco3, 254309, 1, 1, 0.59, 0.35, 158.75, 19, 289, 
1, GaulShal, eco1, 188077, 1, 1, 0.13, 0.08, 218.82, 20, 284, 
1, GaulShal, eco2, 411946, 1, 1, 0.36, 0.22, 228.7, 0, 333, 
1, GaulShal, eco3, 254875, 0.97, 1, 0.51, 0.31, 158.79, 19, 289, 
1, MahoNerv, eco1, 187917, 1, 1, 0.26, 0.16, 218.68, 20, 284, 
1, MahoNerv, eco2, 412186, 1, 1, 0.48, 0.29, 228.73, 0, 333, 
1, MahoNerv, eco3, 254253, 0.99, 1, 0.59, 0.35, 158.8, 19, 289, 
1, NothDens, eco1, 188218, 0.85, 1, 0.26, 0.16, 218.76, 20, 284, 
1, NothDens, eco2, 412558, 0.72, 1, 0.48, 0.29, 228.77, 0, 333, 
1, NothDens, eco3, 254739, 0.96, 1, 0.59, 0.35, 158.78, 19, 289, 
1, PinuJeff, eco1, 74649, 0.91, 1, 0.27, 0.16, 217.32, 20, 284, 
1, PinuJeff, eco2, 192722, 0.94, 1, 0.49, 0.29, 227.58, 0, 333, 
1, PinuJeff, eco3, 117012, 0.87, 1, 0.59, 0.36, 156.86, 19, 289, 
1, PinuLamb, eco1, 78803, 0.99, 1, 0.04, 0.02, 217.02, 20, 284, 
1, PinuLamb, eco2, 218970, 0.96, 1, 0.14, 0.09, 228.49, 0, 333, 
1, PinuLamb, eco3, 124862, 1, 1, 0.38, 0.23, 159.87, 19, 289, 
1, PinuMont, eco1, 74540, 0, 1, 0.14, 0, 217.34, 20, 284, 
1, PinuMont, eco2, 192653, 0, 1, 0.37, 0, 227.59, 0, 333, 
1, PinuMont, eco3, 117156, 0.17, 1, 0.52, 0.1, 156.96, 19, 289, 
1, PseuMenz, eco1, 78617, 1, 1, 0.04, 0.02, 217.01, 20, 284, 
1, PseuMenz, eco2, 219225, 1, 1, 0.14, 0.09, 228.47, 0, 333, 
1, PseuMenz, eco3, 124982, 0.98, 1, 0.38, 0.23, 159.86, 19, 289, 
1, Quercus, eco1, 74720, 0.99, 1, 0.36, 0.21, 217.37, 20, 284, 
1, Quercus, eco2, 192584, 1, 1, 0.55, 0.33, 227.63, 0, 333, 
1, Quercus, eco3, 117403, 0.96, 1, 0.64, 0.38, 156.88, 19, 289, 
1, Rhododen, eco1, 188554, 0.32, 1, 0.13, 0.07, 218.73, 20, 284, 
1, Rhododen, eco2, 412095, 0.09, 1, 0.36, 0.06, 228.73, 0, 333, 
1, Rhododen, eco3, 254747, 0.58, 1, 0.51, 0.29, 158.79, 19, 289, 
1, Rubus, eco1, 78578, 1, 1, 0.27, 0.16, 217, 20, 284, 
1, Rubus, eco2, 218912, 0.99, 1, 0.48, 0.29, 228.47, 0, 333, 
1, Rubus, eco3, 124809, 1, 1, 0.58, 0.35, 159.88, 19, 289, 
1, Vacciniu, eco1, 188299, 0.93, 1, 0.26, 0.16, 218.73, 20, 284, 
1, Vacciniu, eco2, 412033, 0.96, 1, 0.48, 0.29, 228.77, 0, 333, 
1, Vacciniu, eco3, 254613, 0.89, 1, 0.59, 0.35, 158.83, 19, 289, 
1, WhipMode, eco1, 188263, 1, 1, 0.26, 0.16, 218.85, 20, 284, 
1, WhipMode, eco2, 412485, 1, 1, 0.48, 0.29, 228.72, 0, 333, 
1, WhipMode, eco3, 254758, 0.97, 1, 0.59, 0.35, 158.81, 19, 289, 
2, ArbuMenz, eco1, 92380, 0.99, 1, 0.05, 0.03, 199.12, 67, 298, 
2, ArbuMenz, eco2, 135726, 1, 1, 0.3, 0.18, 188.14, 45, 307, 
2, ArbuMenz, eco3, 92187, 0.96, 1, 0.44, 0.26, 145.29, 72, 298, 
2, Arctosta, eco1, 124482, 1, 1, 0.33, 0.2, 199.6, 67, 298, 
2, Arctosta, eco2, 142959, 0.99, 1, 0.51, 0.31, 188.13, 45, 307, 
2, Arctosta, eco3, 98110, 1, 1, 0.59, 0.35, 145.23, 72, 298, 
2, CaloDecu, eco1, 148917, 0.95, 1, 0.01, 0.01, 199.05, 67, 298, 
2, CaloDecu, eco2, 377406, 0.91, 1, 0.07, 0.04, 189.7, 45, 307, 
2, CaloDecu, eco3, 240042, 0.99, 1, 0.24, 0.14, 147.31, 72, 298, 
2, Ceanothu, eco1, 92220, 1, 1, 0.34, 0.2, 199.08, 67, 298, 
2, Ceanothu, eco2, 135666, 0.99, 1, 0.51, 0.31, 188.17, 45, 307, 
2, Ceanothu, eco3, 92165, 1, 1, 0.59, 0.35, 145.32, 72, 298, 
2, ChryChry, eco1, 39567, 0.92, 1, 0.02, 0.01, 198.19, 67, 298, 
2, ChryChry, eco2, 92883, 0.87, 1, 0.08, 0.05, 188.04, 45, 307, 
2, ChryChry, eco3, 71715, 0.97, 1, 0.25, 0.15, 146.2, 72, 298, 
2, Frangula, eco1, 39775, 1, 1, 0.06, 0.04, 198.1, 67, 298, 
2, Frangula, eco2, 92746, 1, 1, 0.3, 0.18, 187.94, 45, 307, 
2, Frangula, eco3, 71884, 0.98, 1, 0.43, 0.26, 146.22, 72, 298, 
2, Garrya, eco1, 149588, 1, 1, 0.18, 0.11, 199.1, 67, 298, 
2, Garrya, eco2, 377033, 0.98, 1, 0.44, 0.26, 189.74, 45, 307, 
2, Garrya, eco3, 239509, 1, 1, 0.53, 0.32, 147.32, 72, 298, 
2, GaulShal, eco1, 149058, 0.99, 1, 0.06, 0.03, 199.02, 67, 298, 
2, GaulShal, eco2, 377490, 1, 1, 0.29, 0.17, 189.71, 45, 307, 
2, GaulShal, eco3, 240177, 0.96, 1, 0.43, 0.26, 147.29, 72, 298, 
2, MahoNerv, eco1, 149136, 1, 1, 0.18, 0.11, 199.05, 67, 298, 
2, MahoNerv, eco2, 377790, 1, 1, 0.44, 0.26, 189.73, 45, 307, 
2, MahoNerv, eco3, 239688, 0.98, 1, 0.53, 0.32, 147.32, 72, 298, 
2, NothDens, eco1, 149261, 0.91, 1, 0.18, 0.11, 199.03, 67, 298, 
2, NothDens, eco2, 377777, 0.84, 1, 0.44, 0.26, 189.73, 45, 307, 
2, NothDens, eco3, 240065, 0.98, 1, 0.53, 0.32, 147.3, 72, 298, 
2, PinuJeff, eco1, 92465, 0.89, 1, 0.18, 0.11, 199.07, 67, 298, 
2, PinuJeff, eco2, 135484, 0.91, 1, 0.44, 0.27, 188.14, 45, 307, 
2, PinuJeff, eco3, 92379, 0.85, 1, 0.53, 0.32, 145.29, 72, 298, 
2, PinuLamb, eco1, 39605, 1, 1, 0.02, 0.01, 198.06, 67, 298, 
2, PinuLamb, eco2, 92768, 0.98, 1, 0.08, 0.05, 187.97, 45, 307, 
2, PinuLamb, eco3, 72070, 1, 1, 0.25, 0.15, 146.15, 72, 298, 
2, PinuMont, eco1, 92270, 0, 1, 0.05, 0, 199.15, 67, 298, 
2, PinuMont, eco2, 135486, 0, 1, 0.3, 0, 188.15, 45, 307, 
2, PinuMont, eco3, 92176, 0.27, 1, 0.44, 0.16, 145.25, 72, 298, 
2, PseuMenz, eco1, 39615, 0.99, 1, 0.02, 0.01, 198.07, 67, 298, 
2, PseuMenz, eco2, 92719, 1, 1, 0.08, 0.05, 187.96, 45, 307, 
2, PseuMenz, eco3, 71699, 0.98, 1, 0.25, 0.15, 146.17, 72, 298, 
2, Quercus, eco1, 92302, 0.98, 1, 0.34, 0.2, 199.1, 67, 298, 
2, Quercus, eco2, 135562, 0.99, 1, 0.51, 0.31, 188.17, 45, 307, 
2, Quercus, eco3, 92021, 0.95, 1, 0.59, 0.35, 145.28, 72, 298, 
2, Rhododen, eco1, 149336, 0.45, 1, 0.06, 0.03, 199.08, 67, 298, 
2, Rhododen, eco2, 377672, 0.31, 1, 0.29, 0.15, 189.72, 45, 307, 
2, Rhododen, eco3, 240064, 0.65, 1, 0.43, 0.26, 147.31, 72, 298, 
2, Rubus, eco1, 39502, 1, 1, 0.18, 0.11, 198.03, 67, 298, 
2, Rubus, eco2, 92829, 1, 1, 0.44, 0.27, 187.93, 45, 307, 
2, Rubus, eco3, 71697, 0.99, 1, 0.53, 0.32, 146.18, 72, 298, 
