Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1972, eco3, 3, 337.88, 10.63, 0, 309, 0, 
1973, eco3, 3, 385.05, 11.06, 73, 305, 0, 
1974, eco3, 3, 231.97, 10.86, 66, 365, 0, 
1975, eco3, 3, 513.98, 12.06, 17, 321, 0, 
1976, eco3, 3, 306.82, 10.27, 33, 321, 0, 
1977, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1978, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1979, eco3, 3, 385.05, 11.06, 73, 305, 0, 
1980, eco3, 3, 246.18, 11.11, 20, 302, 0, 
1981, eco3, 3, 301.31, 11.75, 0, 306, 0, 
1982, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1983, eco3, 3, 276.82, 11.75, 76, 303, 0, 
1984, eco3, 3, 231.97, 10.86, 66, 365, 0, 
1985, eco3, 3, 348.91, 9.73, 108, 288, 0, 
1986, eco3, 3, 333.07, 10.79, 48, 312, 0, 
1987, eco3, 3, 332.73, 10.92, 57, 311, 0, 
1988, eco3, 3, 399.83, 11.1, 0, 313, 0, 
1989, eco3, 3, 289.56, 12.3, 0, 293, 0, 
1990, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1991, eco3, 3, 321.41, 11.58, 0, 303, 0, 
1992, eco3, 3, 450.12, 10.73, 0, 365, 0, 
1993, eco3, 3, 317.65, 10.36, 57, 324, 0, 
1994, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1995, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1996, eco3, 3, 309.41, 11.13, 28, 321, 0, 
1997, eco3, 3, 256.34, 11.75, 53, 319, 0, 
1998, eco3, 3, 321.41, 11.58, 0, 303, 0, 
1999, eco3, 3, 347.15, 10.51, 95, 298, 0, 
2000, eco3, 3, 442.24, 9.89, 61, 295, 0, 
