Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 23998, 63149, 
1, Arctosta, 0, 0, 23439, 100877, 
1, CaloDecu, 0, 0, 0, 82013, 
1, Ceanothu, 0, 0, 0, 29551, 
1, ChryChry, 0, 0, 1143, 23100, 
1, Frangula, 0, 0, 547, 20831, 
1, Garrya, 0, 0, 162, 63874, 
1, GaulShal, 0, 0, 1023, 23438, 
1, MahoNerv, 0, 0, 1286, 11520, 
1, NothDens, 0, 0, 5986, 186328, 
1, PinuJeff, 0, 0, 0, 69446, 
1, PinuLamb, 0, 0, 0, 29711, 
1, PinuMont, 0, 0, 0, 25621, 
1, PseuMenz, 0, 0, 0, 53718, 
1, Quercus, 0, 0, 6043, 89090, 
1, Rhododen, 0, 0, 541, 52800, 
1, Rubus, 0, 0, 303, 12726, 
1, Vacciniu, 0, 0, 773, 125409, 
1, WhipMode, 0, 0, 1432, 65774, 
2, ArbuMenz, 0, 0, 29720, 75711, 
2, Arctosta, 0, 0, 26323, 122644, 
2, CaloDecu, 0, 0, 0, 206074, 
2, Ceanothu, 0, 0, 0, 34746, 
2, ChryChry, 0, 0, 1199, 34752, 
2, Frangula, 0, 0, 550, 20449, 
2, Garrya, 0, 0, 251, 80132, 
2, GaulShal, 0, 0, 589, 36857, 
2, MahoNerv, 0, 0, 8, 15244, 
2, NothDens, 0, 0, 5571, 259677, 
2, PinuJeff, 0, 0, 0, 80538, 
2, PinuLamb, 0, 0, 0, 51693, 
2, PinuMont, 0, 0, 0, 51009, 
2, PseuMenz, 0, 0, 0, 78914, 
2, Quercus, 0, 0, 7344, 86582, 
2, Rhododen, 0, 0, 241, 73312, 
2, Rubus, 0, 0, 20, 12605, 
2, Vacciniu, 0, 0, 751, 162586, 
2, WhipMode, 0, 0, 244, 87566, 
3, ArbuMenz, 0, 0, 20418, 77223, 
3, Arctosta, 0, 0, 17208, 130873, 
3, CaloDecu, 0, 0, 0, 182911, 
3, Ceanothu, 0, 0, 0, 32119, 
3, ChryChry, 0, 0, 1038, 23028, 
3, Frangula, 0, 0, 310, 15755, 
3, Garrya, 0, 0, 42, 72129, 
3, GaulShal, 0, 0, 613, 33018, 
3, MahoNerv, 0, 0, 148, 13039, 
3, NothDens, 0, 0, 4604, 221216, 
3, PinuJeff, 0, 0, 0, 81337, 
3, PinuLamb, 0, 0, 0, 43210, 
3, PinuMont, 0, 0, 0, 42788, 
3, PseuMenz, 0, 0, 0, 57602, 
3, Quercus, 0, 0, 3564, 86828, 
3, Rhododen, 0, 0, 125, 63212, 
3, Rubus, 0, 0, 130, 9952, 
3, Vacciniu, 0, 0, 502, 140500, 
3, WhipMode, 0, 0, 403, 80103, 
4, ArbuMenz, 0, 0, 18453, 62807, 
