Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 70242, 0.97, 1, 0.03, 0.02, 171.37, 65, 272, 
1, ArbuMenz, eco2, 191679, 0.98, 1, 0.49, 0.29, 173.37, 0, 284, 
1, ArbuMenz, eco3, 118992, 0.94, 1, 0.37, 0.22, 132.26, 84, 276, 
1, Arctosta, eco1, 56289, 1, 1, 0.39, 0.24, 171.85, 65, 272, 
1, Arctosta, eco2, 154791, 1, 1, 0.62, 0.37, 173.39, 0, 284, 
1, Arctosta, eco3, 123136, 0.99, 1, 0.55, 0.33, 131.61, 84, 276, 
1, CaloDecu, eco1, 209882, 0.98, 1, 0, 0, 171.56, 65, 272, 
1, CaloDecu, eco2, 407838, 0.97, 1, 0.36, 0.22, 173.32, 0, 284, 
1, CaloDecu, eco3, 245441, 1, 1, 0.1, 0.06, 132.87, 84, 276, 
1, Ceanothu, eco1, 70560, 1, 1, 0.4, 0.24, 171.37, 65, 272, 
1, Ceanothu, eco2, 192060, 1, 1, 0.62, 0.37, 173.39, 0, 284, 
1, Ceanothu, eco3, 119500, 0.99, 1, 0.55, 0.33, 132.25, 84, 276, 
1, ChryChry, eco1, 83644, 0.95, 1, 0, 0, 171.14, 65, 272, 
1, ChryChry, eco2, 216819, 0.94, 1, 0.36, 0.22, 173.31, 0, 284, 
1, ChryChry, eco3, 121578, 0.99, 1, 0.1, 0.06, 133.08, 84, 276, 
1, Frangula, eco1, 83680, 0.99, 1, 0.03, 0.02, 171.13, 65, 272, 
1, Frangula, eco2, 216614, 0.99, 1, 0.49, 0.29, 173.31, 0, 284, 
1, Frangula, eco3, 121549, 0.97, 1, 0.37, 0.22, 133.08, 84, 276, 
1, Garrya, eco1, 210045, 1, 1, 0.28, 0.17, 171.55, 65, 272, 
1, Garrya, eco2, 408518, 1, 1, 0.57, 0.34, 173.31, 0, 284, 
