Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 70478, 76944, 
1, Arctosta, 0, 0, 58731, 116903, 
1, CaloDecu, 0, 0, 0, 121080, 
1, Ceanothu, 0, 0, 0, 31543, 
1, ChryChry, 0, 0, 2753, 30707, 
1, Frangula, 0, 0, 1052, 24307, 
1, Garrya, 0, 0, 182, 65569, 
1, GaulShal, 0, 0, 2308, 28101, 
1, MahoNerv, 0, 0, 2791, 12767, 
1, NothDens, 0, 0, 10854, 98389, 
1, PinuJeff, 0, 0, 0, 76490, 
1, PinuLamb, 0, 0, 0, 43260, 
1, PinuMont, 0, 0, 0, 0, 
1, PseuMenz, 0, 0, 0, 75089, 
1, Quercus, 0, 0, 14694, 94131, 
1, Rhododen, 0, 0, 1010, 0, 
1, Rubus, 0, 0, 536, 14095, 
1, Vacciniu, 0, 0, 1409, 127088, 
1, WhipMode, 0, 0, 2303, 71078, 
2, ArbuMenz, 0, 0, 14921, 87647, 
2, Arctosta, 0, 0, 7728, 142810, 
2, CaloDecu, 0, 0, 0, 187189, 
2, Ceanothu, 0, 0, 0, 33869, 
2, ChryChry, 0, 0, 939, 24755, 
2, Frangula, 0, 0, 224, 16957, 
2, Garrya, 0, 0, 22, 75058, 
2, GaulShal, 0, 0, 268, 35405, 
2, MahoNerv, 0, 0, 49, 14807, 
2, NothDens, 0, 0, 4514, 224427, 
2, PinuJeff, 0, 0, 0, 83385, 
2, PinuLamb, 0, 0, 0, 45094, 
2, PinuMont, 0, 0, 0, 39555, 
2, PseuMenz, 0, 0, 0, 61518, 
2, Quercus, 0, 0, 1725, 90460, 
2, Rhododen, 0, 0, 80, 65992, 
2, Rubus, 0, 0, 61, 11075, 
2, Vacciniu, 0, 0, 446, 145579, 
2, WhipMode, 0, 0, 304, 82712, 
3, ArbuMenz, 0, 0, 24274, 82933, 
3, Arctosta, 0, 0, 14862, 138619, 
3, CaloDecu, 0, 0, 0, 165100, 
3, Ceanothu, 0, 0, 0, 30267, 
3, ChryChry, 0, 0, 1415, 20783, 
3, Frangula, 0, 0, 279, 15220, 
3, Garrya, 0, 0, 17, 73767, 
3, GaulShal, 0, 0, 388, 33245, 
3, MahoNerv, 0, 0, 12, 13969, 
3, NothDens, 0, 0, 5223, 205460, 
3, PinuJeff, 0, 0, 0, 81734, 
3, PinuLamb, 0, 0, 0, 39905, 
3, PinuMont, 0, 0, 0, 22649, 
3, PseuMenz, 0, 0, 0, 53513, 
3, Quercus, 0, 0, 3262, 87989, 
3, Rhododen, 0, 0, 104, 61878, 
3, Rubus, 0, 0, 19, 10120, 
3, Vacciniu, 0, 0, 659, 135598, 
3, WhipMode, 0, 0, 217, 78787, 
4, ArbuMenz, 0, 0, 49738, 28260, 
4, Arctosta, 0, 0, 39320, 104483, 
4, CaloDecu, 0, 0, 0, 27047, 
4, Ceanothu, 0, 0, 0, 19883, 
4, ChryChry, 0, 0, 2722, 3410, 
4, Frangula, 0, 0, 695, 5930, 
4, Garrya, 0, 0, 280, 42793, 
4, GaulShal, 0, 0, 1179, 12618, 
4, MahoNerv, 0, 0, 74, 8124, 
4, NothDens, 0, 0, 11000, 115936, 
4, PinuJeff, 0, 0, 0, 50533, 
4, PinuLamb, 0, 0, 0, 7878, 
4, PinuMont, 0, 0, 0, 6952, 
4, PseuMenz, 0, 0, 0, 10252, 
4, Quercus, 0, 0, 10567, 62003, 
4, Rhododen, 0, 0, 475, 25301, 
4, Rubus, 0, 0, 83, 6271, 
4, Vacciniu, 0, 0, 1101, 76432, 
4, WhipMode, 0, 0, 591, 47081, 
5, ArbuMenz, 0, 0, 15600, 61234, 
5, Arctosta, 0, 0, 10337, 123115, 
5, CaloDecu, 121406, 0, 0, 80666, 
5, Ceanothu, 0, 0, 0, 22273, 
5, ChryChry, 0, 0, 908, 10038, 
5, Frangula, 0, 0, 190, 9583, 
5, Garrya, 0, 0, 44, 51321, 
5, GaulShal, 0, 0, 264, 21221, 
5, MahoNerv, 0, 0, 12, 10006, 
5, NothDens, 0, 0, 3855, 138706, 
5, PinuJeff, 0, 0, 0, 63430, 
5, PinuLamb, 0, 0, 0, 22551, 
5, PinuMont, 0, 0, 0, 0, 
5, PseuMenz, 122159, 0, 0, 30846, 
5, Quercus, 0, 0, 2643, 72233, 
5, Rhododen, 0, 0, 112, 15396, 
5, Rubus, 0, 0, 16, 13291, 
5, Vacciniu, 0, 0, 362, 91634, 
5, WhipMode, 0, 0, 128, 61195, 
6, ArbuMenz, 0, 0, 1692, 94023, 
6, Arctosta, 0, 0, 960, 152223, 
6, CaloDecu, 0, 0, 0, 166512, 
6, Ceanothu, 0, 0, 0, 25646, 
6, ChryChry, 0, 0, 86, 21106, 
6, Frangula, 0, 0, 21, 14528, 
6, Garrya, 0, 0, 5, 69761, 
6, GaulShal, 0, 0, 93, 32392, 
6, MahoNerv, 0, 0, 7, 14530, 
6, NothDens, 0, 0, 410, 195450, 
6, PinuJeff, 0, 0, 0, 81549, 
6, PinuLamb, 0, 0, 0, 41459, 
6, PinuMont, 0, 0, 0, 24651, 
6, PseuMenz, 0, 0, 0, 61517, 
6, Quercus, 0, 0, 294, 88943, 
6, Rhododen, 0, 0, 20, 56605, 
6, Rubus, 0, 0, 3, 21934, 
6, Vacciniu, 0, 0, 61, 127640, 
6, WhipMode, 0, 0, 38, 82940, 
7, ArbuMenz, 0, 0, 13830, 91599, 
7, Arctosta, 0, 0, 6507, 143189, 
7, CaloDecu, 0, 0, 0, 166845, 
7, Ceanothu, 0, 0, 0, 23517, 
7, ChryChry, 0, 0, 733, 18906, 
7, Frangula, 0, 0, 215, 12466, 
7, Garrya, 0, 0, 127, 67769, 
7, GaulShal, 0, 0, 391, 31333, 
7, MahoNerv, 0, 0, 104, 13321, 
7, NothDens, 0, 0, 3926, 186103, 
7, PinuJeff, 0, 0, 0, 71764, 
7, PinuLamb, 0, 0, 0, 35531, 
7, PinuMont, 0, 0, 0, 33949, 
7, PseuMenz, 0, 0, 0, 55320, 
7, Quercus, 0, 0, 1402, 78697, 
7, Rhododen, 0, 0, 51, 60220, 
7, Rubus, 0, 0, 70, 21974, 
7, Vacciniu, 0, 0, 650, 119522, 
7, WhipMode, 0, 0, 326, 83359, 
8, ArbuMenz, 0, 0, 18789, 83578, 
8, Arctosta, 0, 0, 6824, 132554, 
8, CaloDecu, 0, 0, 0, 154643, 
8, Ceanothu, 0, 0, 0, 20332, 
8, ChryChry, 0, 0, 984, 15659, 
8, Frangula, 0, 0, 256, 10306, 
8, Garrya, 0, 0, 131, 67344, 
8, GaulShal, 0, 0, 505, 29749, 
8, MahoNerv, 0, 0, 59, 12900, 
8, NothDens, 0, 0, 3949, 178882, 
8, PinuJeff, 0, 0, 0, 63532, 
8, PinuLamb, 0, 0, 0, 28288, 
8, PinuMont, 0, 0, 0, 29816, 
8, PseuMenz, 0, 0, 0, 47077, 
8, Quercus, 0, 0, 1310, 69388, 
8, Rhododen, 0, 0, 65, 57370, 
8, Rubus, 0, 0, 48, 21122, 
8, Vacciniu, 0, 0, 792, 115725, 
