Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, ArbuMenz, eco1, 76190, 0.94, 1, 0.22, 0.13, 231.4, 15, 321, 
1, ArbuMenz, eco2, 191888, 0.98, 1, 0.5, 0.3, 200.32, 0, 332, 
1, ArbuMenz, eco3, 116944, 0.99, 1, 0.53, 0.32, 174.86, 15, 319, 
1, Arctosta, eco1, 74277, 0.84, 1, 0.47, 0.28, 231.76, 15, 321, 
1, Arctosta, eco2, 172889, 0.91, 1, 0.62, 0.37, 199.91, 0, 332, 
1, Arctosta, eco3, 117172, 0.94, 1, 0.65, 0.39, 172.52, 15, 319, 
1, CaloDecu, eco1, 177396, 0.41, 1, 0.04, 0.03, 233.59, 15, 321, 
1, CaloDecu, eco2, 371924, 0.62, 1, 0.36, 0.22, 200.71, 0, 332, 
1, CaloDecu, eco3, 255157, 0.69, 1, 0.4, 0.24, 176.92, 15, 319, 
1, Ceanothu, eco1, 76357, 0.81, 1, 0.47, 0.28, 231.48, 15, 321, 
1, Ceanothu, eco2, 191651, 0.89, 1, 0.62, 0.37, 200.36, 0, 332, 
1, Ceanothu, eco3, 116844, 0.91, 1, 0.64, 0.38, 174.88, 15, 319, 
1, ChryChry, eco1, 73328, 0.36, 1, 0.05, 0.03, 231.88, 15, 321, 
1, ChryChry, eco2, 196265, 0.57, 1, 0.36, 0.22, 200.53, 0, 332, 
1, ChryChry, eco3, 125344, 0.64, 1, 0.39, 0.23, 177.96, 15, 319, 
1, Frangula, eco1, 73312, 0.93, 1, 0.21, 0.13, 231.84, 15, 321, 
1, Frangula, eco2, 196309, 0.97, 1, 0.49, 0.3, 200.52, 0, 332, 
1, Frangula, eco3, 125206, 0.98, 1, 0.51, 0.31, 177.96, 15, 319, 
1, Garrya, eco1, 177253, 0.55, 1, 0.37, 0.22, 233.61, 15, 321, 
1, Garrya, eco2, 372643, 0.75, 1, 0.57, 0.34, 200.71, 0, 332, 
1, Garrya, eco3, 255010, 0.81, 1, 0.59, 0.36, 176.93, 15, 319, 
1, GaulShal, eco1, 177232, 0.94, 1, 0.2, 0.12, 233.65, 15, 321, 
1, GaulShal, eco2, 371653, 0.98, 1, 0.49, 0.3, 200.74, 0, 332, 
1, GaulShal, eco3, 255010, 0.99, 1, 0.52, 0.31, 176.97, 15, 319, 
1, MahoNerv, eco1, 177189, 0.89, 1, 0.37, 0.22, 233.64, 15, 321, 
1, MahoNerv, eco2, 372664, 0.95, 1, 0.57, 0.34, 200.75, 0, 332, 
1, MahoNerv, eco3, 254670, 0.97, 1, 0.59, 0.36, 176.95, 15, 319, 
1, NothDens, eco1, 177628, 0, 1, 0.37, 0, 233.6, 15, 321, 
1, NothDens, eco2, 371874, 0.31, 1, 0.57, 0.18, 200.72, 0, 332, 
1, NothDens, eco3, 254770, 0.44, 1, 0.59, 0.26, 176.95, 15, 319, 
1, PinuJeff, eco1, 76200, 0.99, 1, 0.39, 0.23, 231.49, 15, 321, 
1, PinuJeff, eco2, 192103, 0.98, 1, 0.57, 0.34, 200.36, 0, 332, 
1, PinuJeff, eco3, 117150, 0.97, 1, 0.6, 0.36, 174.92, 15, 319, 
1, PinuLamb, eco1, 73431, 0.72, 1, 0.05, 0.03, 231.89, 15, 321, 
1, PinuLamb, eco2, 196269, 0.84, 1, 0.36, 0.22, 200.54, 0, 332, 
1, PinuLamb, eco3, 125001, 0.88, 1, 0.39, 0.24, 177.97, 15, 319, 
1, PinuMont, eco1, 76442, 0, 1, 0.22, 0, 231.47, 15, 321, 
1, PinuMont, eco2, 191909, 0, 1, 0.5, 0, 200.3, 0, 332, 
1, PinuMont, eco3, 116754, 0, 1, 0.53, 0, 174.94, 15, 319, 
1, PseuMenz, eco1, 73398, 0.97, 1, 0.05, 0.03, 231.87, 15, 321, 
1, PseuMenz, eco2, 196493, 0.99, 1, 0.36, 0.22, 200.56, 0, 332, 
1, PseuMenz, eco3, 125341, 0.99, 1, 0.39, 0.24, 177.95, 15, 319, 
1, Quercus, eco1, 76559, 0.96, 1, 0.47, 0.28, 231.45, 15, 321, 
1, Quercus, eco2, 191772, 0.99, 1, 0.62, 0.37, 200.34, 0, 332, 
1, Quercus, eco3, 116834, 1, 1, 0.64, 0.38, 174.89, 15, 319, 
1, Rhododen, eco1, 177821, 0, 1, 0.2, 0, 233.59, 15, 321, 
1, Rhododen, eco2, 372657, 0, 1, 0.49, 0, 200.73, 0, 332, 
1, Rhododen, eco3, 254924, 0, 1, 0.52, 0, 176.93, 15, 319, 
1, Rubus, eco1, 73529, 0.89, 1, 0.38, 0.23, 231.89, 15, 321, 
1, Rubus, eco2, 196302, 0.94, 1, 0.57, 0.34, 200.5, 0, 332, 
1, Rubus, eco3, 125091, 0.96, 1, 0.59, 0.35, 177.93, 15, 319, 
1, Vacciniu, eco1, 177673, 1, 1, 0.37, 0.22, 233.63, 15, 321, 
1, Vacciniu, eco2, 372877, 0.99, 1, 0.57, 0.34, 200.73, 0, 332, 
1, Vacciniu, eco3, 255359, 0.98, 1, 0.59, 0.36, 176.95, 15, 319, 
1, WhipMode, eco1, 177904, 0.94, 1, 0.37, 0.22, 233.64, 15, 321, 
1, WhipMode, eco2, 372888, 0.98, 1, 0.57, 0.34, 200.74, 0, 332, 
1, WhipMode, eco3, 254598, 0.99, 1, 0.59, 0.36, 176.95, 15, 319, 
2, ArbuMenz, eco1, 92116, 0.95, 1, 0.47, 0.28, 166.92, 18, 287, 
2, ArbuMenz, eco2, 168666, 0.96, 1, 0.64, 0.38, 144.67, 0, 306, 
2, ArbuMenz, eco3, 90511, 0.9, 1, 0.58, 0.35, 115.04, 82, 297, 
2, Arctosta, eco1, 118188, 0.99, 1, 0.61, 0.36, 167.1, 18, 287, 
2, Arctosta, eco2, 201047, 1, 1, 0.72, 0.43, 144.91, 0, 306, 
2, Arctosta, eco3, 98612, 0.97, 1, 0.68, 0.41, 114.88, 82, 297, 
2, CaloDecu, eco1, 174548, 0.99, 1, 0.32, 0.19, 168.1, 18, 287, 
2, CaloDecu, eco2, 361358, 0.99, 1, 0.57, 0.34, 144.81, 0, 306, 
2, CaloDecu, eco3, 240818, 0.99, 1, 0.47, 0.28, 117.03, 82, 297, 
2, Ceanothu, eco1, 92239, 1, 1, 0.61, 0.36, 166.95, 18, 287, 
2, Ceanothu, eco2, 168347, 1, 1, 0.72, 0.43, 144.67, 0, 306, 
2, Ceanothu, eco3, 90398, 0.98, 1, 0.67, 0.4, 114.99, 82, 297, 
2, ChryChry, eco1, 46529, 0.98, 1, 0.33, 0.2, 167.08, 18, 287, 
2, ChryChry, eco2, 93150, 0.97, 1, 0.57, 0.34, 143.87, 0, 306, 
2, ChryChry, eco3, 70987, 1, 1, 0.48, 0.29, 116.01, 82, 297, 
2, Frangula, eco1, 46469, 0.98, 1, 0.47, 0.28, 167.06, 18, 287, 
2, Frangula, eco2, 93424, 0.98, 1, 0.64, 0.39, 143.91, 0, 306, 
2, Frangula, eco3, 70959, 0.95, 1, 0.57, 0.34, 116.01, 82, 297, 
2, Garrya, eco1, 174727, 0.99, 1, 0.55, 0.33, 168.11, 18, 287, 
2, Garrya, eco2, 360816, 1, 1, 0.69, 0.41, 144.82, 0, 306, 
2, Garrya, eco3, 240991, 0.93, 1, 0.63, 0.38, 117.02, 82, 297, 
2, GaulShal, eco1, 174503, 0.95, 1, 0.47, 0.28, 168.11, 18, 287, 
