Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
2, 12, eco2, 2, 903912, 40, 4.5, 19.12, 7.85, 8.03, -11.27, 0, 0.02, 10.19, 
2, 12, eco3, 3, 540517, 49, 3.3, 10.98, 5.64, 5.94, -5.34, 0, 0.01, 14.55, 
2, 1, eco1, 1, 457557, 19.1, 7.3, 42.65, 13.8, 17.88, -28.86, 0, 0.02, 11.55, 
2, 1, eco2, 2, 903912, 32.6, 7.4, 42.98, 9.7, 14.93, -33.27, 0, 0.02, 10.87, 
2, 1, eco3, 3, 540517, 39.3, 7, 44.27, 7.17, 15.37, -37.11, 0, 0.02, 4.95, 
2, 2, eco1, 1, 457557, 43.1, 6.7, 37.35, 13.21, 16.28, -24.14, 0, 0.03, 7.8, 
2, 2, eco2, 2, 903912, 67.4, 7, 39.95, 9.46, 14.1, -30.49, 0, 0.03, 3.86, 
2, 2, eco3, 3, 540517, 82.9, 5.9, 34.74, 6.78, 12.71, -27.96, 0, 0.02, 0.49, 
2, 3, eco1, 1, 457557, 33.7, 5, 23.65, 11.9, 12.14, -11.75, 0, 0.02, 10.54, 
2, 3, eco2, 2, 903912, 60.2, 5.5, 28.48, 8.66, 10.87, -19.82, 0, 0.02, 6.87, 
2, 3, eco3, 3, 540517, 73.1, 3.9, 15.16, 6.06, 7.28, -9.09, 0, 0.01, 12.82, 
2, 4, eco1, 1, 457557, 24.2, 7.7, 45.97, 14.55, 19.15, -31.41, 0, 0.02, 11.04, 
2, 4, eco2, 2, 903912, 43.6, 8.1, 48.48, 10.52, 16.72, -37.96, 0, 0.02, 9.12, 
2, 4, eco3, 3, 540517, 59.9, 6.6, 41.76, 7.27, 14.77, -34.49, 0, 0.02, -0.61, 
2, 5, eco1, 1, 457557, 6.4, 11.2, 65.78, 18.72, 26.05, -47.06, 0, 0, 9.98, 
2, 5, eco2, 2, 903912, 14.1, 11.5, 67.29, 13.5, 22.48, -53.8, 0, 0, 11.01, 
2, 5, eco3, 3, 540517, 20.8, 10.3, 68.73, 9.25, 22.62, -59.48, 0, 0.01, 9.99, 
2, 6, eco1, 1, 457557, 3.6, 16.8, 77.91, 23.91, 31.23, -54, 0, 0, 8.45, 
2, 6, eco2, 2, 903912, 6.2, 16.1, 76.38, 18.11, 26.2, -58.27, 0, 0, 9.51, 
2, 6, eco3, 3, 540517, 9.1, 15.7, 83.78, 12.84, 27.94, -70.95, 0, 0, 8.64, 
3, 7, eco1, 1, 457557, 0, 19.3, 58.61, 16.11, 22.07, -42.5, 0, 0, 5.93, 
3, 7, eco2, 2, 903912, 0, 18.5, 64.45, 13.35, 21.24, -51.1, 0, 0, 6.67, 
3, 7, eco3, 3, 540517, 0.1, 18.6, 69.2, 7.69, 21.34, -61.5, 0, 0, 6.1, 
