EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 318, 1547, 3.17510262325594, 19, 128, Lightning, 1, 640, 10561, 12421, 14.3982207935023, 16.2621134457084, 294.653457626933, 0.0312989045383412, 3.18, 0.400594645619951, 0, 0, 0.299776043623684, 0.0242806895833334, 259.878125, 148.05, 10878054, 
2, 1, 427, 935, 14.8821635546989, 128, 0, Rx, 1, 467, 8531, 8624, 9.12480907262364, 7.9117705587268, 233.113466551429, 0, 14.88, 1, 0, 0, 0.381056268353023, 0.0564792055674519, 563.978586723769, 1483.46, 8478157, 
3, 1, 2742, 62, 8.57969895229125, 130, 0, Rx, 1, 467, 6393, 6409, 5.65528604199075, 5.98085538453746, 153.024381325988, 0, 8.58, 1, 0, 0, 0.313191343630153, 0.0521561113490367, 1522.01713062098, 1769, 10503716, 
4, 1, 1821, 525, 11.5153602730647, 131, 0, Rx, 1, 467, 6023, 6512, 10.552397778838, 10.4911233100969, 186.574135899967, 0, 11.52, 1, 0, 0, 0.428157844706826, 0.0729767087794436, 389.436830835118, 955.29, 6351680, 
5, 1, 377, 1592, 15.6252806588288, 133, 0, Rx, 1, 467, 8042, 8051, 7.17840827791984, 5.9742390945431, 102.034855417493, 0, 15.63, 1, 0, 0, 0.249829168871075, 0.0381535667380442, 102.079229122056, 1608.53, 5490107, 
6, 1, 1623, 867, 11.4358338551422, 134, 0, Rx, 1, 467, 4959, 4996, 9.72827194716805, 8.90221946498349, 97.169542525635, 0, 11.44, 1, 0, 0, 0.443616466236319, 0.0245237344753747, 705.993576017131, 1296.6, 4571209, 
7, 1, 2454, 535, 10.0576118429647, 135, 0, Rx, 1, 467, 7458, 7483, 6.75171912336326, 10.087621167727, 96.9242658646159, 0, 10.06, 1, 0, 0, 0.330679864168679, 0.0351334896502499, 339.017130620985, 838.41, 7946778, 
8, 1, 1773, 528, 12.1340618655916, 137, 0, Rx, 1, 467, 4677, 4770, 8.1134779779003, 9.56066756704245, 351.361604119359, 0, 12.13, 1, 0, 0, 0.3573390632319, 0.0588025688793719, 824.400428265525, 1006.66, 5384793, 
9, 1, 2638, 592, 14.572464958619, 143, 80, Accidental, 1, 6, 107, 107, 13.4799653567616, 13.829430817478, 158.311310785708, 0, 14.57, 0.467848823067043, 0, 0, 0.342523498535156, 0.0332603333333333, 108.166666666667, 189.33, 175380, 
10, 1, 2267, 298, 14.3374735017653, 152, 0, Rx, 1, 467, 7456, 7456, 5.02698373685436, 2.72865155790147, 110.144479918372, 0, 14.34, 1, 0, 0, 0.329154329483717, 0.0426932769450391, 175.066381156317, 2000, 5154020, 
11, 1, 2971, 317, 41.4060082527951, 159, 131, Accidental, 161, 35313, 527845, 633906, 11.2954466388877, 13.8960029673651, 135.018140606555, 0.375792931581332, 16.5, 0.489466739049962, 0, 0, 0.268791436066869, 0.0373966505441845, 274.90434117747, 628.87, 578463937, 
12, 1, 951, 835, 26.7440751816759, 161, 0, Rx, 1, 467, 6416, 6538, 7.78256804759803, 8.69449597460069, 17.3771442613068, 0, 26.74, 1, 0, 0, 0.359233764223672, 0.00875726409707352, 662.394004282655, 1517.51, 6034053, 
13, 1, 1060, 869, 26.6724576652823, 162, 0, Rx, 1, 467, 5479, 7861, 11.2076007251345, 14.7089078552758, 78.8514734377531, 0, 26.67, 1, 0, 0, 0.388531371041079, 0.0604480385438972, 801.419700214133, 155.96, 5365337, 
14, 1, 4759, 908, 15.9456590276896, 165, 0, Rx, 1, 467, 12852, 12852, 6.41955176300554, 5.11769348843903, 196.118789924089, 0, 15.95, 1, 0, 0, 0.26663599341023, 0.0315864489650251, 390.929336188437, 2000, 24096713, 
15, 1, 2275, 310, 17.0090484893487, 166, 0, Rx, 1, 467, 7313, 7355, 7.80021983874391, 8.23576537624882, 48.4214658880857, 0, 17.01, 1, 0, 0, 0.337469410130501, 0.0745018772305498, 472.749464668094, 1409.72, 5601945, 
16, 1, 1082, 882, 21.6065252380315, 167, 0, Rx, 1, 467, 7566, 7737, 7.91593303549139, 7.0371067550983, 112.902915610776, 0, 19.95, 1, 0, 0, 0.298401425951807, 0.0774610656673804, 286.708779443255, 1554.39, 8896845, 
17, 1, 2910, 847, 18.3634998227251, 168, 0, Rx, 1, 467, 8358, 8890, 9.25849150636574, 9.49904526074574, 99.1857483483785, 0, 18.36, 1, 0, 0, 0.292104235818604, 0.036224688079943, 1265.24839400428, 1081.47, 9499693, 
18, 1, 2702, 457, 15.8934031592532, 169, 118, Accidental, 152, 33273, 487386, 610239, 11.4077177040095, 14.4347129286086, 135.532059231846, 0.152380379899014, 15.6, 0.486459875917135, 0, 0, 0.285857797603793, 0.0442947890682132, 520.344663841553, 544.14, 535638886, 
19, 1, 2110, 725, 15.8934031592532, 169, 0, Rx, 1, 467, 7520, 7559, 4.16420687134176, 4.42421060283873, 301.618149744605, 0, 15.89, 1, 0, 0, 0.130101911965479, 0.0490854782298358, 1232.86937901499, 1915.96, 8269063, 
20, 1, 2599, 588, 26.4286833990607, 190, 105, Accidental, 132, 29142, 383456, 485586, 12.1207091482993, 14.3903943242861, 134.098659473418, 0.28585154936344, 15.08, 0.481861357468951, 0, 0, 0.327301315780556, 0.0461037378583014, 336.773316862261, 608.21, 387980279, 
21, 1, 621, 957, 28.5382611611417, 191, 118, Lightning, 148, 34457, 562846, 726249, 12.1346763381196, 14.8096502769683, 117.63491422828, 0.116960761550964, 13.08, 0.471421007879475, 0, 0, 0.293957312205797, 0.0557149360458922, 684.557042110457, 511.96, 615805399, 
22, 1, 4701, 1071, 31.1073903202663, 202, 127, Lightning, 121, 30309, 570319, 671325, 11.0968124453988, 13.3631570924026, 130.951540732063, 0.204896396990893, 15.48, 0.481430600627558, 0, 0, 0.224970461180739, 0.0297748036776721, 490.107657791415, 646.13, 712832733, 
23, 1, 301, 1627, 40.1510677301089, 219, 134, Accidental, 121, 36978, 596309, 739247, 11.8622780070408, 14.0753911388793, 112.58427062347, 0.93301241312167, 13.98, 0.470603230102022, 0, 0, 0.338192385222684, 0.0330653782789767, 659.006355130077, 548.94, 623462585, 
