Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,LeachedC,LeachedN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
0, eco1, 1, 457557, 0, 3106.7, 19757.1, 0, 0, 0, 0, 4, 263, 0, 0, 0, 9285.9, 1608, 100, 517.4, 84.2, 14.9, 0, 0, 31.1, 62.1, 1833, 1180.6, 0, 0, 23.2, 8.8, 0.5, 2.6, 0.4, 1.5, 0, 0, 3.1, 6.2, 73.3, 139.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227.9, 0, 0, 
0, eco2, 2, 903912, 0, 832.9, 19056.5, 0, 0, 0, 0, 4, 99.3, 0, 0, 0, 8956.6, 1594.1, 121.7, 548.4, 102.4, 18.1, 0, 0, 8.3, 16.7, 491.4, 316.5, 0, 0, 22, 8.2, 0.6, 2.7, 0.5, 1.8, 0, 0, 0.8, 1.7, 19.7, 37.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.8, 0, 0, 
0, eco3, 3, 540517, 0, 1373.4, 15716.6, 0, 0, 0, 0, 4, 132.9, 0, 0, 0, 7386.8, 1327.1, 156.4, 463.4, 131.6, 23.2, 0, 0, 13.7, 27.5, 810.3, 521.9, 0, 0, 18.1, 6.6, 0.8, 2.3, 0.7, 2.3, 0, 0, 1.4, 2.7, 32.4, 61.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105.1, 0, 0, 
1, eco1, 1, 457557, -632.9, 3165.9, 16977.5, 606.8, 175.5, 13.2, 291.1, 0.7, 260.8, 3.2, 108.2, 75.1, 7868.3, 1373.1, 1253.2, 605, 12.7, 14.7, 3.4, 3.4, 110.5, 101, 1774.1, 1180.3, 2.3, 1.4, 19.7, 7.5, 3.4, 3, 0.1, 1.1, 0, 0.1, 3, 9, 70.2, 139.3, 0.1, 0.2, 0, 0, 0.3, 0.4, 0.1, 0, 0.05, 0.04, 0.08, 20.7, 0.6, 4.6, 0.1, 223.4, 0.03, 0, 
1, eco2, 2, 903912, -814.8, 916.8, 18616.4, 712.6, 206.3, 17.1, 347.6, 0.34, 100.9, 1.5, 125.4, 87.1, 8614.4, 1548, 837.2, 617.4, 13.7, 18.8, 4.2, 4.3, 87.7, 30.9, 481.8, 316.4, 2.7, 1.7, 21, 8, 2.4, 3.1, 0.1, 1.4, 0, 0.2, 1.4, 2.4, 18.8, 37.3, 0.2, 0.3, 0, 0, 0.1, 0.1, 0.1, 0, 0.05, 0.04, 0.08, 2.8, 0, 4.5, 0.2, 61.9, 0.02, 0, 
1, eco3, 3, 540517, -707, 1457.3, 15259.3, 642.8, 186.5, 15.4, 280.7, 0.5, 133.6, 2.1, 113.2, 78.8, 7043.2, 1284, 809.5, 521.2, 16, 21.6, 3.9, 4, 103.5, 46.4, 785.7, 521.7, 2.5, 1.6, 17.2, 6.4, 2.5, 2.6, 0.1, 1.7, 0, 0.2, 1.9, 4, 31, 61.6, 0.2, 0.4, 0, 0, 0.2, 0.2, 0.1, 0, 0.05, 0.12, 0.18, 4, 0.1, 4.5, 0.2, 101, 0.02, 0, 
2, eco1, 1, 457557, -431, 3241.8, 16038.5, 490.4, 139.4, 32.3, 265.3, 0.65, 261.8, 4.1, 167.6, 116.3, 7367.7, 1292.6, 1724.2, 643.7, 11.4, 21.6, 9.8, 10.3, 184.8, 150.6, 1726.4, 1180, 3.6, 2.2, 18.5, 7, 4.6, 3.2, 0.1, 1, 0, 0.4, 3, 11.8, 66.6, 139.2, 0, 0.1, 0, 0, 0.4, 0.7, 0.5, 0.1, 0.05, 0.16, 0.09, 22, 0.3, 1.9, 0.3, 222.8, 0.01, 0, 
2, eco2, 2, 903912, -643.9, 1000.3, 18652.4, 597.8, 171, 39.8, 338.3, 0.31, 105, 1.9, 205.3, 142.7, 8557.9, 1541.6, 1172.3, 660.9, 13.6, 26, 11.2, 11.9, 141.8, 54.7, 487.5, 316.3, 4.4, 2.9, 20.9, 7.9, 3.3, 3.3, 0.1, 1.3, 0.1, 0.5, 1.8, 3.3, 17.8, 37.3, 0, 0.1, 0, 0.1, 0.2, 0.2, 0.2, 0, 0.05, 0.13, 0.06, 7.7, 0.1, 0.9, 0.4, 62.4, 0.01, 0, 
2, eco3, 3, 540517, -565.6, 1509.4, 15737.4, 532.9, 152.3, 36.3, 277.8, 0.38, 137.1, 2.5, 187.2, 130.3, 7201.1, 1314.7, 983.9, 552.3, 12.6, 26.7, 10.2, 11, 145.8, 73.1, 768.9, 521.6, 4.1, 2.6, 17.6, 6.5, 2.9, 2.7, 0.1, 1.5, 0.1, 0.4, 2.3, 5.1, 29.3, 61.5, 0, 0.2, 0, 0.1, 0.3, 0.4, 0.4, 0, 0.05, 0.32, 0.12, 0.1, 0, 1.4, 0.4, 100.7, 0.01, 0, 
3, eco1, 1, 457557, -383.7, 3354.6, 14932.7, 492, 140, 42.7, 250.5, 0.6, 262.4, 4.4, 209.4, 145.7, 6808.3, 1199.8, 2166.1, 673.8, 17.2, 30.2, 16.4, 17.5, 270.7, 202.4, 1701.8, 1179.8, 4.4, 2.7, 17.1, 6.5, 5.7, 3.4, 0.1, 1.1, 0.1, 0.6, 3.2, 14.5, 63.3, 139.2, 0, 0, 0, 0.1, 0.4, 0.9, 0.3, 0.1, 0.05, 0.23, 0.08, 28.3, 0.3, 2, 0.4, 222.7, 0.01, 0, 
3, eco2, 2, 903912, -575.1, 1128.5, 17645.9, 584.2, 167.2, 50.8, 323, 0.31, 107.6, 2.1, 258, 179.6, 8031.3, 1451.4, 1696.7, 705.7, 20.6, 34.4, 18.9, 20.2, 211.7, 84.6, 515.9, 316.3, 5.5, 3.6, 19.6, 7.4, 4.5, 3.5, 0.1, 1.3, 0.1, 0.8, 2.3, 4.3, 17, 37.3, 0, 0, 0, 0.1, 0.3, 0.2, 0.1, 0, 0.05, 0.21, 0.07, 34.5, 0.3, 0.9, 0.5, 63.5, 0, 0, 
3, eco3, 3, 540517, -583.2, 1575.4, 16176.1, 557.5, 159.6, 49.5, 287.2, 0.31, 140.7, 2.5, 250.8, 174.8, 7343.5, 1343, 1167.8, 579.9, 20, 35.3, 16.9, 18.5, 187.4, 100.7, 765.8, 521.5, 5.4, 3.5, 17.9, 6.6, 3.3, 2.9, 0.1, 1.4, 0.1, 0.7, 2.7, 6.2, 28, 61.5, 0, 0, 0, 0.1, 0.4, 0.4, 0.3, 0, 0.05, 0.43, 0.1, 1.3, 0, 1.3, 0.5, 101, 0, 0, 
4, eco1, 1, 457557, -283.1, 3476.3, 13996.7, 420.8, 119.6, 46.9, 226.1, 0.62, 262.7, 4.3, 231.4, 161.1, 6345.8, 1123, 2467.4, 693.3, 22.4, 38.2, 22, 23.7, 350.6, 249.3, 1696.9, 1179.6, 4.8, 3, 16, 6, 6.4, 3.5, 0.1, 1.2, 0.1, 0.9, 3.5, 16.9, 60.6, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, 0, 0.1, 0.05, 0.08, 0.04, 31.1, 0.3, 1.7, 0.4, 223.1, 0.01, 0, 
4, eco2, 2, 903912, -481.5, 1277.1, 16873.8, 530.8, 151.8, 57.8, 301.1, 0.32, 110.1, 2.2, 294.1, 204.9, 7631.7, 1384.4, 2081.7, 737, 27.4, 43.5, 25.4, 27.4, 286.8, 115.6, 558.4, 316.2, 6.2, 4.1, 18.7, 7, 5.5, 3.7, 0.1, 1.4, 0.1, 1, 2.8, 5.3, 16.5, 37.3, 0, -0.1, 0, 0.1, 0.3, 0.3, -0.1, 0, 0.05, 0.13, 0.04, 29.7, 0.2, 0.8, 0.6, 65, 0, 0, 
4, eco3, 3, 540517, -535.7, 1653.9, 16533.1, 527.4, 150.6, 59.1, 284.5, 0.26, 144, 2.4, 298.6, 208.1, 7464.9, 1367, 1343, 604.5, 28.1, 45.7, 23.8, 26.3, 230.5, 127.8, 774.3, 521.4, 6.4, 4.1, 18.3, 6.7, 3.7, 3, 0.1, 1.6, 0.1, 1, 3.2, 7.1, 26.9, 61.5, 0, -0.1, 0, 0.1, 0.4, 0.4, 0.2, 0, 0.05, 0.28, 0.05, 1.5, 0, 1.2, 0.6, 101.8, 0, 0, 
5, eco1, 1, 457557, -130.1, 3616.9, 11253.1, 321.9, 91.7, 42.6, 177, 0.68, 259.9, 4.1, 206.3, 143.8, 5073.5, 902.3, 3144, 726.9, 25, 42.2, 29.5, 31.6, 429.3, 294.7, 1713.4, 1179.4, 4.2, 2.6, 12.8, 4.8, 8.1, 3.6, 0.1, 1.3, 0.1, 1.1, 3.6, 19.3, 58.4, 139.1, 0, -0.1, 0, 0.1, 0.4, 0.9, -0.3, 0, 0.05, 0.65, 0.15, 96.9, 0.8, 1.4, 0.4, 223.7, 0.01, 0, 
5, eco2, 2, 903912, -361, 1451.5, 15207, 470.4, 134.5, 60.4, 268.1, 0.33, 110.5, 2.5, 297.2, 207.3, 6843.9, 1245.4, 2562.6, 768.7, 32.5, 50.7, 32.5, 35.2, 367.2, 150.4, 617.6, 316.2, 6.3, 4.1, 16.8, 6.3, 6.6, 3.8, 0.2, 1.5, 0.2, 1.3, 3.3, 6.5, 16.1, 37.3, 0.1, -0.1, 0, 0.2, 0.4, 0.3, -0.2, 0, 0.05, 0.61, 0.11, 72.7, 0.5, 0.9, 0.6, 66.7, 0.01, 0, 
5, eco3, 3, 540517, -483.7, 1746.6, 16705.2, 501.8, 142.9, 68.2, 283.1, 0.2, 146.8, 2.5, 330.4, 230.5, 7515.9, 1378.2, 1526.7, 626.8, 36.1, 57, 30.8, 34.2, 277.4, 156, 791.9, 521.3, 7, 4.6, 18.4, 6.8, 4.2, 3.1, 0.2, 1.8, 0.2, 1.3, 3.7, 8, 26, 61.5, 0.1, -0.1, 0, 0.2, 0.4, 0.4, 0.2, 0, 0.04, 0.91, 0.11, 4.9, 0, 1.2, 0.7, 102.8, 0, 0, 
