Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
1, ArbuMenz, 0, 0, 38650, 88832, 
1, Arctosta, 0, 0, 27849, 120747, 
1, CaloDecu, 0, 0, 0, 176093, 
1, Ceanothu, 0, 0, 0, 34359, 
1, ChryChry, 0, 0, 1409, 44247, 
1, Frangula, 0, 0, 310, 30446, 
1, Garrya, 0, 0, 15, 81032, 
1, GaulShal, 0, 0, 1223, 33797, 
1, MahoNerv, 0, 0, 1264, 14246, 
1, NothDens, 0, 0, 4087, 181191, 
1, PinuJeff, 0, 0, 0, 85649, 
1, PinuLamb, 0, 0, 0, 63043, 
1, PinuMont, 0, 0, 0, 0, 
1, PseuMenz, 0, 0, 0, 109392, 
1, Quercus, 0, 0, 6085, 105239, 
1, Rhododen, 0, 0, 420, 10776, 
1, Rubus, 0, 0, 257, 16521, 
1, Vacciniu, 0, 0, 607, 151970, 
1, WhipMode, 0, 0, 834, 81306, 
2, ArbuMenz, 0, 0, 16111, 74072, 
2, Arctosta, 0, 0, 11092, 116889, 
2, CaloDecu, 0, 0, 0, 174342, 
2, Ceanothu, 0, 0, 0, 34062, 
2, ChryChry, 0, 0, 901, 20806, 
2, Frangula, 0, 0, 306, 17676, 
2, Garrya, 0, 0, 44, 76807, 
2, GaulShal, 0, 0, 622, 36743, 
2, MahoNerv, 0, 0, 171, 14011, 
2, NothDens, 0, 0, 4035, 36084, 
2, PinuJeff, 0, 0, 0, 78635, 
2, PinuLamb, 0, 0, 0, 46754, 
2, PinuMont, 0, 0, 0, 0, 
2, PseuMenz, 0, 0, 0, 62689, 
2, Quercus, 0, 0, 2440, 84439, 
2, Rhododen, 0, 0, 94, 0, 
2, Rubus, 0, 0, 142, 11386, 
2, Vacciniu, 0, 0, 563, 159958, 
2, WhipMode, 0, 0, 580, 86563, 
3, ArbuMenz, 0, 0, 29178, 63867, 
3, Arctosta, 0, 0, 21855, 115879, 
3, CaloDecu, 0, 0, 0, 157495, 
3, Ceanothu, 0, 0, 0, 28416, 
3, ChryChry, 0, 0, 1633, 17598, 
3, Frangula, 0, 0, 608, 14307, 
3, Garrya, 0, 0, 247, 72895, 
3, GaulShal, 0, 0, 615, 33000, 
3, MahoNerv, 0, 0, 19, 13524, 
3, NothDens, 0, 0, 6761, 52957, 
3, PinuJeff, 0, 0, 0, 73499, 
3, PinuLamb, 0, 0, 0, 40087, 
3, PinuMont, 0, 0, 0, 0, 
3, PseuMenz, 0, 0, 0, 53468, 
3, Quercus, 0, 0, 6417, 81571, 
3, Rhododen, 0, 0, 354, 0, 
3, Rubus, 0, 0, 31, 10169, 
3, Vacciniu, 0, 0, 865, 144358, 
3, WhipMode, 0, 0, 285, 79599, 
4, ArbuMenz, 0, 0, 25902, 53410, 
4, Arctosta, 0, 0, 13145, 102738, 
4, CaloDecu, 0, 0, 0, 117699, 
4, Ceanothu, 0, 0, 0, 22809, 
4, ChryChry, 0, 0, 1449, 13487, 
4, Frangula, 0, 0, 227, 11364, 
4, Garrya, 0, 0, 29, 66349, 
4, GaulShal, 0, 0, 451, 25725, 
4, MahoNerv, 0, 0, 55, 10829, 
4, NothDens, 0, 0, 5335, 143234, 
4, PinuJeff, 0, 0, 0, 59317, 
4, PinuLamb, 0, 0, 0, 26702, 
4, PinuMont, 0, 0, 0, 0, 
4, PseuMenz, 0, 0, 0, 35814, 
4, Quercus, 0, 0, 2554, 69577, 
4, Rhododen, 0, 0, 190, 5547, 
4, Rubus, 0, 0, 56, 8510, 
4, Vacciniu, 0, 0, 682, 118525, 
4, WhipMode, 0, 0, 334, 65909, 
5, ArbuMenz, 0, 0, 46871, 56642, 
5, Arctosta, 0, 0, 35122, 101602, 
5, CaloDecu, 46427, 0, 0, 95606, 
5, Ceanothu, 0, 0, 0, 21303, 
5, ChryChry, 0, 0, 2560, 12052, 
5, Frangula, 0, 0, 621, 10851, 
5, Garrya, 0, 0, 266, 60556, 
5, GaulShal, 0, 0, 1101, 22583, 
5, MahoNerv, 0, 0, 139, 9571, 
5, NothDens, 0, 0, 11922, 120954, 
5, PinuJeff, 0, 0, 0, 59404, 
5, PinuLamb, 0, 0, 0, 24763, 
5, PinuMont, 0, 0, 0, 0, 
5, PseuMenz, 46930, 0, 0, 35000, 
5, Quercus, 0, 0, 7960, 67119, 
5, Rhododen, 0, 0, 461, 1167, 
5, Rubus, 0, 0, 149, 14425, 
5, Vacciniu, 0, 0, 1443, 104731, 
5, WhipMode, 0, 0, 944, 63621, 
6, ArbuMenz, 0, 0, 21978, 30791, 
6, Arctosta, 0, 0, 11958, 88109, 
6, CaloDecu, 0, 0, 0, 5290, 
6, Ceanothu, 0, 0, 0, 16660, 
6, ChryChry, 0, 0, 1038, 547, 
6, Frangula, 0, 0, 276, 5748, 
6, Garrya, 0, 0, 197, 23258, 
6, GaulShal, 0, 0, 483, 12918, 
